FR,EN,Name,TR,DC,TIM
2500.0,2363.79,encrypt,1,1322.6,22322.9
2500.0,2371.47,encrypt,1,1325.6,22324.5
2500.0,2265.83,encrypt,1,1341.97,22324.4
2500.0,2367.14,encrypt,1,1308.26,22324.2
2500.0,2231.34,encrypt,1,1376,22323.4
2500.0,2306.95,encrypt,1,1340.27,22324
2500.0,2341.24,encrypt,1,1301.97,22326.9
2500.0,2359.94,encrypt,1,1356.17,22323.7
2500.0,2309.52,encrypt,1,1376.17,22326.6
1600.0,758.825,encrypt,16,494.135,5985.75
1600.0,654.864,encrypt,16,275.796,4999.28
1600.0,572.054,encrypt,16,381.772,4171.14
1600.0,572.531,encrypt,16,384.22,4189.57
1600.0,586.636,encrypt,16,338.388,4347.41
1600.0,586.689,encrypt,16,218.957,4312.04
1600.0,638.14,encrypt,16,490.489,6328.55
1600.0,570.163,encrypt,16,330.051,4177.28
1600.0,603.709,encrypt,16,321.284,4496.19
1600.0,550.676,encrypt,32,367.706,4010.1
1600.0,502.394,encrypt,32,328.872,3475.72
1600.0,553.583,encrypt,32,351.043,4048.78
1600.0,557.51,encrypt,32,297.376,4014.43
1600.0,459.559,encrypt,32,307.276,3062.63
1600.0,563.733,encrypt,32,364.332,4038.94
1600.0,359.865,encrypt,32,257.378,3278.98
1600.0,553.627,encrypt,32,315.208,3933.91
1600.0,479.074,encrypt,32,329.798,3267.84
2000.0,519.7,encrypt,16,282.254,3212.03
2000.0,525.2,encrypt,16,254.106,3264.35
2000.0,515.556,encrypt,16,361.113,3185.76
2000.0,473.864,encrypt,16,191.446,3176.29
2000.0,254.363,encrypt,16,308.274,3173.87
2000.0,494.121,encrypt,16,352.854,3169.05
2000.0,514.507,encrypt,16,366.789,3173.86
2000.0,509.037,encrypt,16,216.694,3169.14
2000.0,510.781,encrypt,16,207.021,3169.5
2000.0,271.527,encrypt,32,327.855,2560.53
2000.0,440.673,encrypt,32,300.831,2448.62
2000.0,449.242,encrypt,32,92.1476,2542.48
2000.0,414.42,encrypt,32,158.393,2545.84
2000.0,451.559,encrypt,32,311.344,2546.78
2000.0,393.678,encrypt,32,111.917,2529.61
2000.0,447.942,encrypt,32,327.644,2514.72
2000.0,215.011,encrypt,32,155.496,2524.35
2000.0,488.323,encrypt,32,334.767,2854.54
2400.0,460.639,encrypt,32,206.801,2713.79
2400.0,444.954,encrypt,32,260.058,2174.97
2400.0,386.708,encrypt,32,74.3972,2157.53
2400.0,442.371,encrypt,32,269.148,2281.93
2400.0,432.493,encrypt,32,121.101,2171.89
2400.0,482.749,encrypt,32,247.185,2622.48
2400.0,430.571,encrypt,32,23.1202,2138.75
2400.0,495.383,encrypt,32,361.002,2652.46
2400.0,301.593,encrypt,32,174.969,2104.09
2500.0,493.079,encrypt,16,112.936,3204.37
2500.0,548.777,encrypt,16,370.83,2970.73
2500.0,652.29,encrypt,16,426.962,4493.4
2500.0,502.364,encrypt,16,312.236,2631.74
2500.0,652.29,encrypt,16,426.962,4493.4
2500.0,502.364,encrypt,16,312.236,2631.74
2500.0,497.913,encrypt,16,311.224,2587.92
2500.0,438.406,encrypt,16,123.347,2640.33
2500.0,541.712,encrypt,16,286.678,2982.29
2500.0,252.874,encrypt,32,287.538,2383.69
2500.0,465.396,encrypt,32,58.8035,2223.62
2500.0,239.726,encrypt,32,343.365,2037.58
2500.0,295.604,encrypt,32,239.684,2133.49
2500.0,433.549,encrypt,32,79.7306,2214.38
2500.0,451.721,encrypt,32,340.127,2105.02
2500.0,410.784,encrypt,32,164.227,2156.34
2500.0,451.173,encrypt,32,350.957,2109.19
2500.0,276.711,encrypt,32,267.566,2117.72
2800.0,498.552,encrypt,16,158.303,2415.62
2800.0,488.496,encrypt,16,265.963,2412.44
2800.0,540.058,encrypt,16,407.339,2695.63
2800.0,491.71,encrypt,16,334.952,2433.72
2800.0,538.604,encrypt,16,97.1762,2528.57
2800.0,530.633,encrypt,16,80.7304,2505.4
2800.0,510.324,encrypt,16,190.41,2458.54
2800.0,503.728,encrypt,16,208.587,2430.13
2800.0,494.354,encrypt,16,321.91,2407.75
