FR,EN,Name,TR,DC,TIM
1600.0,400.602,encrypt,16,255.997,4048.21
1600.0,590.348,encrypt,16,403.919,4100.37
1600.0,798.327,encrypt,16,500.756,6356.25
1600.0,468.552,encrypt,16,266.775,3204.82
1600.0,527.501,encrypt,16,264.699,3477.53
1600.0,557.311,encrypt,16,314.169,3724.24
1600.0,557.626,encrypt,16,273.462,3721.21
1600.0,606.73,encrypt,16,394.493,4242.2
1600.0,373.427,encrypt,16,335.718,5072.25
1600.0,799.063,encrypt,16,540.992,5612.93
1600.0,631.764,encrypt,32,307.133,3868.28
1600.0,219.227,encrypt,32,283.137,3311.17
1600.0,549.05,encrypt,32,237.611,3304.01
1600.0,455.272,encrypt,32,177.791,3307.81
1600.0,380.587,encrypt,32,354.338,3316.18
1600.0,547.719,encrypt,32,181.249,3304.94
1600.0,574.405,encrypt,32,413.651,3954.35
1600.0,367.743,encrypt,32,273.034,3320.88
1600.0,293.775,encrypt,32,213.031,3310.7
2000.0,596.088,encrypt,16,385.326,4119.56
2000.0,484.802,encrypt,16,219.898,2640.54
2000.0,732.371,encrypt,16,432.517,5176.9
2000.0,709.907,encrypt,16,464.589,4900.64
2000.0,415.89,encrypt,16,284.086,3443.35
2000.0,472.97,encrypt,16,103.819,3878.25
2000.0,554.32,encrypt,16,314.209,3272.61
2000.0,466.083,encrypt,16,217.232,2509.32
2000.0,489.617,encrypt,16,251.047,2719.28
2000.0,685.255,encrypt,16,423.712,4588.14
2000.0,595.369,encrypt,32,331.064,3098.91
2000.0,525.039,encrypt,32,247.606,2666.84
2000.0,154.041,encrypt,32,311.497,2673.69
2000.0,522.13,encrypt,32,233.371,2665.66
2000.0,236.681,encrypt,32,184.951,2661.24
2000.0,513.919,encrypt,32,278.506,2652.57
2000.0,525.513,encrypt,32,260.868,2659.13
2000.0,515.814,encrypt,32,316.172,2654.25
2000.0,511.204,encrypt,32,244.783,2660.7
2000.0,523.544,encrypt,32,132.541,2672.44
2500.0,468.044,encrypt,16,129.648,2012.68
2500.0,333.927,encrypt,16,262.576,3120.84
2500.0,490.848,encrypt,16,198.998,2165.54
2500.0,495.144,encrypt,16,287.857,2203.52
2500.0,478.839,encrypt,16,32.3737,2069.03
2500.0,603.64,encrypt,16,464.806,3290.64
2500.0,143.022,encrypt,16,212.576,2392.61
2500.0,180.328,encrypt,16,93.1679,2174.14
2500.0,294.58,encrypt,16,170.566,2317.79
2500.0,552.31,encrypt,16,224.323,2748.52
2500.0,529.001,encrypt,32,374.403,2151.38
2500.0,151.48,encrypt,32,286.159,2284.02
2500.0,527.3,encrypt,32,275.539,2144.9
2500.0,524.322,encrypt,32,327.935,2157.98
2500.0,524.162,encrypt,32,376.122,2159.41
2500.0,242.772,encrypt,32,123.456,2485.55
2500.0,525.053,encrypt,32,204.388,2146.62
2500.0,476.85,encrypt,32,295.038,2335.93
2500.0,533.105,encrypt,32,190.163,2152.45
2800.0,550.096,encrypt,16,265.522,2364.33
2800.0,88.3733,encrypt,16,303.368,2043.87
2800.0,562.672,encrypt,16,216.06,2414.12
2800.0,302.106,encrypt,16,244.601,1807.39
2800.0,469.658,encrypt,16,372.514,2847.48
2800.0,369.991,encrypt,16,343.346,2418.13
2800.0,550.414,encrypt,16,363.437,2312.45
2800.0,474.934,encrypt,16,173.161,1804.08
2800.0,485.353,encrypt,16,401.548,2232.22
2800.0,554.139,encrypt,16,411.98,2440.6
2500.0,251.738,encrypt,32,170.945,2145.2
1600.0,278.414,encrypt,32,336.615,1661.71
