FR,EN,END,Name,START,REP,TR,TIM
1200.0,254.193172,1405165194.694565658,12,1405165192.597945098,2,16,2.096620560
1200.0,149.622551,1405165197.263970535,12,1405165196.155380750,3,16,1.108589785
1200.0,161.657625,1405165199.956200385,12,1405165198.726378363,4,16,1.229822022
1200.0,162.578506,1405165201.834737740,12,1405165200.613749317,5,16,1.220988423
1200.0,175.276758,1405165203.910848366,12,1405165202.527666901,6,16,1.383181465
1200.0,159.585272,1405165205.817066319,12,1405165204.567971843,7,16,1.249094476
1200.0,163.565016,1405165207.762861443,12,1405165206.475569184,8,16,1.287292259
1200.0,228.965959,1405170584.024390537,12,1405170582.278540033,2,32,1.745850504
1200.0,165.950817,1405170585.908870197,12,1405170584.685380300,3,32,1.223489897
1200.0,176.63391,1405170587.901732006,12,1405170586.570974575,4,32,1.330757431
1200.0,151.347043,1405170589.678413811,12,1405170588.601032719,5,32,1.077381092
1200.0,150.226916,1405170591.411197779,12,1405170590.340482281,6,32,1.070715498
1200.0,144.118017,1405170593.894822899,12,1405170592.879959166,7,32,1.014863733
1200.0,146.981518,1405170595.594627559,12,1405170594.555803342,8,32,1.038824217
1200.0,399.170466,1405173840.273716360,12,1405173836.538901377,2,4,3.734814983
1200.0,561.396506,1405173848.107174023,12,1405173842.770661140,3,4,5.336512883
1200.0,436.472171,1405173854.677110722,12,1405173850.580136720,4,4,4.096974002
1200.0,637.858334,1405173862.214103131,12,1405173856.149239933,5,4,6.064863198
1200.0,432.455506,1405173868.710418169,12,1405173864.683157076,6,4,4.027261093
1200.0,369.332448,1405173873.585320199,12,1405173870.177953975,7,4,3.407366224
1200.0,311.301696,1405173877.163786176,12,1405173874.283110743,8,4,2.880675433
1200.0,1433.308928,1405184787.359730707,12,1405184772.654371844,2,1,14.705358863
1200.0,1446.665142,1405184803.729779843,12,1405184788.829389534,3,1,14.900390309
1200.0,1214.92124,1405184816.893002025,12,1405184804.392549985,4,1,12.500452040
1200.0,1285.753061,1405184831.641603080,12,1405184818.397759728,5,1,13.243843352
1200.0,1257.119739,1405184845.248046050,12,1405184832.305780436,6,1,12.942265614
1200.0,1616.284361,1405184863.294279891,12,1405184846.735726435,7,1,16.558553456
1200.0,1280.85023,1405184877.943168366,12,1405184864.763260973,8,1,13.179907393
1400.0,169.254093,1405212596.397733542,12,1405212595.122636706,2,16,1.275096836
1400.0,145.202633,1405212599.885056316,12,1405212598.863542063,3,16,1.021514253
1400.0,153.232639,1405212601.699762495,12,1405212600.551253026,4,16,1.148509469
1400.0,156.57476,1405212603.481435142,12,1405212602.352231693,5,16,1.129203449
1400.0,189.357669,1405212606.359823540,12,1405212604.940743022,6,16,1.419080518
1400.0,189.877944,1405212610.274116335,12,1405212608.824121475,7,16,1.449994860
1400.0,229.849615,1405212614.548420800,12,1405212612.766026742,8,16,1.782394058
1400.0,323.163283,1405214953.477706659,12,1405214950.838609352,2,8,2.639097307
1400.0,180.29017,1405214956.350434237,12,1405214954.939332608,3,8,1.411101629
1400.0,196.33296,1405214960.413957401,12,1405214958.817203257,4,8,1.596754144
1400.0,165.292945,1405214964.163094137,12,1405214962.881553679,5,8,1.281540458
