FR,EN,END,Name,START,REP,TR,TIM
1200.0,1211.719865,1405166356.287221065,21,1405166346.595278708,2,16,9.691942357
1200.0,1166.546334,1405166368.201002408,21,1405166358.757195116,3,16,9.443807292
1200.0,1110.977999,1405166379.515868233,21,1405166370.673888353,4,16,8.841979880
1200.0,1220.138028,1405166390.739828980,21,1405166380.982596189,5,16,9.757232791
1200.0,1169.542731,1405166402.684182635,21,1405166393.215320076,6,16,9.468862559
1200.0,1123.906436,1405166414.284612535,21,1405166405.158497012,7,16,9.126115523
1200.0,1046.485466,1405166425.085799315,21,1405166416.757195771,8,16,8.328603544
1200.0,1849.431845,1405175471.694200331,21,1405175454.443375246,2,4,17.250825085
1200.0,1869.500814,1405175489.746386275,21,1405175472.356899889,3,4,17.389486386
1200.0,2230.179808,1405175511.422986448,21,1405175490.412725166,4,4,21.010261282
1200.0,2021.154612,1405175531.833846529,21,1405175512.926962020,5,4,18.906884509
1200.0,1862.030549,1405175549.903020586,21,1405175532.539345877,6,4,17.363674709
1200.0,2056.204032,1405175569.760771518,21,1405175550.568056788,7,4,19.192714730
1200.0,2091.426118,1405175590.002392602,21,1405175570.424260620,8,4,19.578131982
1200.0,2822.809994,1405180521.077426093,21,1405180492.949610071,2,2,28.127816022
1200.0,2879.479681,1405180551.330414478,21,1405180522.582466298,3,2,28.747948180
1200.0,2929.123645,1405180582.127547100,21,1405180552.810882012,4,2,29.316665088
1200.0,3134.828523,1405180614.293162310,21,1405180582.837536498,5,2,31.455625812
1200.0,3024.165749,1405180646.881287437,21,1405180616.781355474,6,2,30.099931963
1200.0,2903.586662,1405180677.463667757,21,1405180648.388096866,7,2,29.075570891
1200.0,2988.842063,1405180708.845801127,21,1405180678.978351897,8,2,29.867449230
1200.0,5313.687032,1405188088.098331885,21,1405188032.664442872,2,1,55.433889013
1200.0,5519.140089,1405188146.131968906,21,1405188088.764151961,3,1,57.367816945
1200.0,5428.571424,1405188203.369100766,21,1405188146.826268474,4,1,56.542832292
1200.0,5464.392748,1405188261.947872781,21,1405188204.858303169,5,1,57.089569612
1200.0,5258.709647,1405188317.549787766,21,1405188262.617857284,6,1,54.931930482
1200.0,5725.737333,1405188377.491012307,21,1405188318.218416379,7,1,59.272595928
1200.0,5223.504004,1405188433.479781093,21,1405188378.967924225,8,1,54.511856868
1400.0,1272.145665,1405216088.802932092,21,1405216078.646981093,2,8,10.155950999
1400.0,1145.168991,1405216099.528581051,21,1405216090.262434019,3,8,9.266147032
1400.0,1259.683632,1405216110.346957903,21,1405216100.220567872,4,8,10.126390031
1400.0,1130.787917,1405216121.878779771,21,1405216112.813047358,5,8,9.065732413
1400.0,1159.510136,1405216131.766400213,21,1405216122.539513499,6,8,9.226886714
1400.0,1454.7212,1405216144.657477330,21,1405216132.461858873,7,8,12.195618457
1400.0,1237.803605,1405216157.164790302,21,1405216147.126059032,8,8,10.038731270
1400.0,1126.741946,1405218485.023958814,21,1405218476.670360267,2,32,8.353598547
1400.0,1055.012223,1405218494.383417520,21,1405218486.521176266,3,32,7.862241254
1400.0,1033.328845,1405218504.673163433,21,1405218496.847036801,4,32,7.826126632
1400.0,1095.680679,1405218515.262062042,21,1405218507.137349370,5,32,8.124712672
1400.0,1011.622277,1405218524.312141463,21,1405218516.722028182,6,32,7.590113281
1400.0,1080.33659,1405218534.732874497,21,1405218526.778914669,7,32,7.953959828
1400.0,1056.479775,1405218545.117232683,21,1405218537.199265325,8,32,7.917967358
1400.0,1768.004013,1405221606.498594874,21,1405221590.587941688,2,4,15.910653186
1400.0,1975.432339,1405221626.762116736,21,1405221609.002580548,3,4,17.759536188
1400.0,1881.146854,1405221645.190592062,21,1405221628.226772712,4,4,16.963819350
1400.0,1743.357214,1405221662.314519802,21,1405221646.690122473,5,4,15.624397329
1400.0,1861.141888,1405221681.542715800,21,1405221664.800251160,6,4,16.742464640
1400.0,1783.401321,1405221698.083476607,21,1405221682.198183427,7,4,15.885293180
1400.0,1875.431154,1405221715.574589820,21,1405221698.780156312,8,4,16.794433508
1400.0,2597.453528,1405226044.106074450,21,1405226018.896226151,2,2,25.209848299
1400.0,2527.696609,1405226071.250364785,21,1405226046.574125011,3,2,24.676239774
1400.0,2560.734634,1405226097.685352581,21,1405226072.750191031,4,2,24.935161550
1400.0,2594.134015,1405226123.621920335,21,1405226098.343290308,5,2,25.278630027
1400.0,2614.12937,1405226149.766212740,21,1405226124.281165281,6,2,25.485047459
1400.0,2738.668132,1405226177.029243669,21,1405226150.423470962,7,2,26.605772707
1400.0,2960.567846,1405226207.478346551,21,1405226178.491997463,8,2,28.986349088
1700.0,960.679119,1405254203.567618246,21,1405254196.875754373,2,16,6.691863873
1700.0,918.078513,1405254211.458695154,21,1405254205.020526451,3,16,6.438168703
1700.0,916.410246,1405254219.429880714,21,1405254212.912907657,4,16,6.516973057
1700.0,899.684242,1405254227.210346185,21,1405254220.880878881,5,16,6.329467304
1700.0,875.922187,1405254234.757839095,21,1405254228.664107410,6,16,6.093731685
1700.0,888.113955,1405254242.477717074,21,1405254236.209823427,7,16,6.267893647
1700.0,909.441622,1405254251.493756180,21,1405254244.934676898,8,16,6.559079282
1700.0,1038.430963,1405256310.577583488,21,1405256302.909937181,2,8,7.667646307
1700.0,1071.323596,1405256321.014842196,21,1405256313.093759876,3,8,7.921082320
1700.0,1010.866308,1405256329.998157736,21,1405256322.496197130,4,8,7.501960606
1700.0,1079.6698,1405256338.674704269,21,1405256330.664514988,5,8,8.010189281
1700.0,973.006902,1405256348.352632486,21,1405256341.132235808,6,8,7.220396678
1700.0,1094.592215,1405256359.045592976,21,1405256350.847698803,7,8,8.197894173
1700.0,1040.524038,1405256368.270617839,21,1405256360.497932944,8,8,7.772684895
1700.0,1568.644948,1405261053.823562105,21,1405261040.707257803,2,4,13.116304302
1700.0,1688.165621,1405261068.727093062,21,1405261054.473648901,3,4,14.253444161
1700.0,1485.738913,1405261083.629589188,21,1405261071.188155368,4,4,12.441433820
1700.0,1590.682492,1405261097.771108084,21,1405261084.315505306,5,4,13.455602778
1700.0,1717.218079,1405261113.203914699,21,1405261098.421558693,6,4,14.782356006
1700.0,1537.544493,1405261127.474113093,21,1405261114.658107038,7,4,12.816006055
1700.0,1600.415519,1405261142.350289056,21,1405261128.968032764,8,4,13.382256292
1700.0,3940.090261,1405270338.159448385,21,1405270298.861785491,2,1,39.297662894
1700.0,3948.569031,1405270380.065840958,21,1405270340.658353488,3,1,39.407487470
1700.0,3914.799193,1405270419.871039252,21,1405270380.757231248,4,1,39.113808004
1700.0,4002.15877,1405270460.406290887,21,1405270420.522618787,5,1,39.883672100
1700.0,3949.927108,1405270502.247756171,21,1405270462.904761822,6,1,39.342994349
1700.0,3971.375965,1405270544.373023908,21,1405270504.706839952,7,1,39.666183956
1700.0,4196.647655,1405270588.829786198,21,1405270546.833545668,8,1,41.996240530
1900.0,897.954295,1405290100.334396384,21,1405290094.388615922,2,16,5.945780462
1900.0,966.871108,1405290108.870362130,21,1405290102.788801252,3,16,6.081560878
1900.0,892.52189,1405290116.252045101,21,1405290110.320505294,4,16,5.931539807
1900.0,906.091312,1405290124.649507021,21,1405290118.708922721,5,16,5.940584300
1900.0,944.405212,1405290133.261609137,21,1405290127.103009638,6,16,6.158599499
1900.0,917.666029,1405290140.525471073,21,1405290134.711953063,7,16,5.813518010
1900.0,874.233469,1405290148.670327892,21,1405290142.979150783,8,16,5.691177109
1900.0,1156.217747,1405292052.813270502,21,1405292044.683728251,2,8,8.129542251
1900.0,1023.050821,1405292061.505352933,21,1405292054.265918443,3,8,7.239434490
1900.0,975.82149,1405292069.014544836,21,1405292062.187375031,4,8,6.827169805
1900.0,965.246705,1405292077.188799852,21,1405292070.467819755,5,8,6.720980097
1900.0,987.995096,1405292085.542313028,21,1405292078.642362053,6,8,6.899950975
1900.0,1167.708874,1405292094.782096967,21,1405292086.187510355,7,8,8.594586612
1900.0,947.457932,1405292102.884574016,21,1405292096.240158818,8,8,6.644415198
1900.0,843.504128,1405293983.763682182,21,1405293978.274247400,2,32,5.489434782
1900.0,870.528808,1405293990.025838919,21,1405293984.446567502,3,32,5.579271417
1900.0,898.713436,1405293996.423953413,21,1405293990.674063959,4,32,5.749889454
1900.0,982.103082,1405294005.105469443,21,1405293998.877023821,5,32,6.228445622
1900.0,988.54505,1405294012.871523081,21,1405294006.554295601,6,32,6.317227480
1900.0,954.323038,1405294020.539497671,21,1405294014.320629719,7,32,6.218867952
1900.0,1010.908245,1405294029.453039318,21,1405294022.992876744,8,32,6.460162574
1900.0,2247.824968,1405299922.986572250,21,1405299902.455383527,2,2,20.531188723
1900.0,2623.827414,1405299948.442347376,21,1405299924.439607324,3,2,24.002740052
1900.0,2212.973482,1405299971.139130412,21,1405299950.897966253,4,2,20.241164159
1900.0,2600.617343,1405299996.347528279,21,1405299972.591065233,5,2,23.756463046
1900.0,2171.458312,1405300018.521945439,21,1405299998.805695707,6,2,19.716249732
1900.0,2104.199537,1405300040.039998904,21,1405300020.987981325,7,2,19.052017579
1900.0,2271.767072,1405300061.370461346,21,1405300040.700266570,8,2,20.670194776
2200.0,867.684888,1405323063.934838241,21,1405323058.673521407,2,16,5.261316834
2200.0,916.686133,1405323069.895985711,21,1405323064.575528077,3,16,5.320457634
2200.0,882.211077,1405323075.911694828,21,1405323070.534236631,4,16,5.377458197
2200.0,836.956725,1405323081.536746324,21,1405323076.553545257,5,16,4.983201067
2200.0,894.293528,1405323088.373368151,21,1405323083.017222688,6,16,5.356145463
2200.0,878.779811,1405323096.254507076,21,1405323090.824076122,7,16,5.430430954
2200.0,841.798425,1405323103.785248092,21,1405323098.705724378,8,16,5.079523714
2200.0,865.588888,1405326609.745342406,21,1405326604.801725349,2,32,4.943617057
2200.0,890.773742,1405326615.701780908,21,1405326610.386824431,3,32,5.314956477
2200.0,946.099884,1405326621.859751613,21,1405326616.345616099,4,32,5.514135514
2200.0,935.151404,1405326627.865576472,21,1405326622.502333926,5,32,5.363242546
2200.0,941.723835,1405326634.016385786,21,1405326628.541595178,6,32,5.474790608
2200.0,935.950605,1405326640.108242167,21,1405326634.656031104,7,32,5.452211063
2200.0,1007.601216,1405326648.528096813,21,1405326642.559786822,8,32,5.968309991
2200.0,1286.09211,1405328835.941943718,21,1405328826.301674322,2,4,9.640269396
2200.0,1423.01611,1405328847.459989179,21,1405328836.624555352,3,4,10.835433827
2200.0,1483.17712,1405328860.332010307,21,1405328848.909279639,4,4,11.422730668
2200.0,1492.03568,1405328874.108659616,21,1405328862.789176576,5,4,11.319483040
2200.0,1455.712094,1405328885.941470136,21,1405328874.791648252,6,4,11.149821884
2200.0,1439.038381,1405328897.425446246,21,1405328886.581647321,7,4,10.843798925
2200.0,1432.445396,1405328909.642905563,21,1405328898.870922827,8,4,10.771982736
2200.0,3319.235656,1405336353.993324116,21,1405336322.684364946,2,1,31.308959170
2200.0,3323.812192,1405336385.966366956,21,1405336354.638918910,3,1,31.327448046
2200.0,3495.461571,1405336419.827988707,21,1405336386.609446421,4,1,33.218542286
2200.0,3457.505928,1405336453.185592738,21,1405336420.476208871,5,1,32.709383867
2200.0,3343.264347,1405336486.302908447,21,1405336454.661208521,6,1,31.641699926
2200.0,3339.085276,1405336520.304351188,21,1405336488.757581339,7,1,31.546769849
2200.0,3306.888126,1405336554.075123976,21,1405336522.800885449,8,1,31.274238527
2400.0,917.670351,1405354498.164067698,21,1405354492.409968609,2,8,5.754099089
2400.0,876.028804,1405354505.906190466,21,1405354500.619547594,3,8,5.286642872
2400.0,881.199948,1405354511.993231324,21,1405354506.549629575,4,8,5.443601749
2400.0,966.917428,1405354518.798923445,21,1405354512.679409616,5,8,6.119513829
2400.0,870.474034,1405354525.563261654,21,1405354520.287894730,6,8,5.275366924
2400.0,896.4189,1405354532.420546744,21,1405354527.025223852,7,8,5.395322892
2400.0,873.907329,1405354540.242169644,21,1405354534.875555812,8,8,5.366613832
2400.0,834.208182,1405356167.250648164,21,1405356162.767403812,2,32,4.483244352
2400.0,852.901086,1405356173.631808068,21,1405356168.730335231,3,32,4.901472837
2400.0,932.392014,1405356180.328076231,21,1405356175.072817040,4,32,5.255259191
2400.0,857.077468,1405356187.502808956,21,1405356182.774684572,5,32,4.728124384
2400.0,939.543663,1405356193.987279592,21,1405356188.948820027,6,32,5.038459565
2400.0,947.360322,1405356199.726874551,21,1405356194.624994176,7,32,5.101880375
2400.0,922.640263,1405356205.440889719,21,1405356200.406268726,8,32,5.034620993
2400.0,1772.10258,1405361167.486799540,21,1405361152.943026413,2,2,14.543773127
2400.0,2011.67914,1405361185.672586122,21,1405361168.933272052,3,2,16.739314070
2400.0,1939.517898,1405361202.261238082,21,1405361186.316063549,4,2,15.945174533
2400.0,2027.346299,1405361221.660708531,21,1405361204.780257209,5,2,16.880451322
2400.0,1911.383872,1405361237.989291900,21,1405361222.304377074,6,2,15.684914826
2400.0,2096.160089,1405361255.987006805,21,1405361238.628017675,7,2,17.358989130
2400.0,1882.748388,1405361272.211464662,21,1405361256.631266971,8,2,15.580197691
2400.0,3120.57857,1405365317.196964127,21,1405365288.275621865,2,1,28.921342262
2400.0,3083.94358,1405365347.310370001,21,1405365318.642929548,3,1,28.667440453
2400.0,3084.1639,1405365377.437286804,21,1405365348.755317121,4,1,28.681969683
2400.0,3079.180238,1405365407.514888355,21,1405365378.884463827,5,1,28.630424528
2400.0,3086.362363,1405365437.658901029,21,1405365408.960402124,6,1,28.698498905
2400.0,3089.597189,1405365466.940199168,21,1405365438.300897967,7,1,28.639301201
2400.0,3095.60327,1405365497.131035750,21,1405365468.387554421,8,1,28.743481329
2700.0,795.879665,1405380808.765128843,21,1405380804.668672599,2,16,4.096456244
2700.0,843.754198,1405380815.695164309,21,1405380811.209823402,3,16,4.485340907
2700.0,853.280817,1405380820.816660131,21,1405380816.345434762,4,16,4.471225369
2700.0,874.837781,1405380826.916062305,21,1405380822.255432739,5,16,4.660629566
2700.0,830.659202,1405380832.742634091,21,1405380828.356164298,6,16,4.386469793
2700.0,852.245888,1405380838.647424760,21,1405380834.215381065,7,16,4.432043695
