FR,EN,END,Name,START,REP,TR,TIM
1200.0,7439.492191,1405164695.531977571,09,1405164640.935605705,2,16,54.596371866
1200.0,7310.072654,1405164750.443703646,09,1405164697.002599618,3,16,53.441104028
1200.0,7146.481975,1405164803.912719447,09,1405164752.919739603,4,16,50.992979844
1200.0,7384.820934,1405164859.027497811,09,1405164804.576350749,5,16,54.451147062
1200.0,7389.554555,1405164915.204100470,09,1405164860.495147317,6,16,54.708953153
1200.0,7267.34244,1405164969.777606773,09,1405164916.712106127,7,16,53.065500646
1200.0,7337.809347,1405165024.349638680,09,1405164970.441246440,8,16,53.908392240
1200.0,7476.384627,1405173203.885039140,09,1405173132.613239380,2,4,71.271799760
1200.0,6819.04024,1405173268.483454359,09,1405173204.553728745,3,4,63.929725614
1200.0,6682.485073,1405173333.704024619,09,1405173270.962643312,4,4,62.741381307
1200.0,7040.420738,1405173400.593416295,09,1405173334.409093208,5,4,66.184323087
1200.0,6794.496786,1405173466.905642367,09,1405173403.071138972,6,4,63.834503395
1200.0,7114.422011,1405173535.516657731,09,1405173468.448478402,7,4,67.068179329
1200.0,6711.086693,1405173599.972125871,09,1405173537.028966314,8,4,62.943159557
1200.0,11364.533348,1405183632.274162060,09,1405183512.964254275,2,1,119.309907785
1200.0,11071.163356,1405183751.643796431,09,1405183634.758182411,3,1,116.885614020
1200.0,10980.74891,1405183868.277814429,09,1405183752.354060436,4,1,115.923753993
1200.0,11045.584467,1405183987.590230993,09,1405183870.761752301,5,1,116.828478692
1200.0,10999.071672,1405184104.545363028,09,1405183988.265902160,6,1,116.279460868
1200.0,11060.857672,1405184223.948033329,09,1405184107.027386210,7,1,116.920647119
1200.0,11414.067514,1405184344.320557151,09,1405184224.622774393,8,1,119.697782758
1400.0,6278.604963,1405214495.288253573,09,1405214444.527137976,2,8,50.761115597
1400.0,5957.058996,1405214544.116894558,09,1405214496.753410598,3,8,47.363483960
1400.0,5953.410177,1405214592.144320011,09,1405214544.785254515,4,8,47.359065496
1400.0,6092.528887,1405214643.711575393,09,1405214594.670033896,5,8,49.041541497
1400.0,5848.967895,1405214690.901514853,09,1405214644.400822287,6,8,46.500692566
1400.0,6081.887255,1405214741.192190267,09,1405214692.366642364,7,8,48.825547903
1400.0,5912.193695,1405214789.904733879,09,1405214742.662499648,8,8,47.242234231
1400.0,9576.131523,1405216844.931794343,09,1405216784.552934658,2,32,60.378859685
1400.0,9601.177887,1405216906.918799540,09,1405216846.401593292,3,32,60.517206248
1400.0,9647.679585,1405216969.292552422,09,1405216908.388426081,4,32,60.904126341
1400.0,9807.652503,1405217032.711811084,09,1405216970.759821844,5,32,61.951989240
1400.0,9676.199735,1405217096.571528338,09,1405217035.184102982,6,32,61.387425356
1400.0,9718.253264,1405217160.410616441,09,1405217099.046500004,7,32,61.364116437
1400.0,9663.625318,1405217223.896043509,09,1405217162.884218758,8,32,61.011824751
1400.0,7515.643771,1405223427.456447335,09,1405223354.546523733,2,2,72.909923602
1400.0,7626.478509,1405223503.405878530,09,1405223428.926616925,3,2,74.479261605
1400.0,7815.926142,1405223581.728380132,09,1405223504.878429727,4,2,76.849950405
1400.0,7472.251434,1405223655.431937894,09,1405223582.394137604,5,2,73.037800290
1400.0,7760.653994,1405223733.186224659,09,1405223656.900275251,6,2,76.285949408
1400.0,7690.339637,1405223810.346300979,09,1405223734.694365147,7,2,75.651935832
1400.0,7712.710721,1405223887.968123051,09,1405223812.820957108,8,2,75.147165943
1700.0,6768.172611,1405252897.248733373,09,1405252854.607721577,2,16,42.641011796
1700.0,6655.238951,1405252939.894835176,09,1405252898.743110704,3,16,41.151724472
1700.0,6919.514052,1405252986.015905612,09,1405252940.563231501,4,16,45.452674111
1700.0,6778.32414,1405253029.732878182,09,1405252986.671402177,5,16,43.061476005
1700.0,6896.99197,1405253074.483706608,09,1405253030.388454511,6,16,44.095252097
1700.0,6686.591613,1405253118.588452144,09,1405253076.951352529,7,16,41.637099615
1700.0,6768.935273,1405253163.786279397,09,1405253121.094309439,8,16,42.691969958
1700.0,5639.631248,1405259328.143622137,09,1405259280.485801733,2,4,47.657820404
1700.0,5914.059944,1405259378.732855642,09,1405259328.795880722,3,4,49.936974920
1700.0,5735.638448,1405259429.665927760,09,1405259381.235551038,4,4,48.430376722
1700.0,6108.38074,1405259482.118184943,09,1405259430.359061199,5,4,51.759123744
1700.0,5759.828728,1405259533.182365611,09,1405259484.586448864,6,4,48.595916747
1700.0,5900.29355,1405259584.577615990,09,1405259534.639681853,7,4,49.937934137
1700.0,5833.208602,1405259636.298818561,09,1405259587.039566987,8,4,49.259251574
1900.0,5469.67687,1405290783.469564254,09,1405290744.837053645,2,8,38.632510609
1900.0,6027.884836,1405290828.903973801,09,1405290784.923048061,3,8,43.980925740
1900.0,5735.730573,1405290871.842823553,09,1405290830.364305392,4,8,41.478518161
1900.0,5406.77699,1405290910.387648871,09,1405290872.492665217,5,8,37.894983654
1900.0,5649.43191,1405290952.744449102,09,1405290912.884789423,6,8,39.859659679
1900.0,5398.538138,1405290992.950608147,09,1405290955.237345116,7,8,37.713263031
1900.0,5463.011208,1405291033.107128031,09,1405290994.407967591,8,8,38.699160440
1900.0,9157.083155,1405292628.801392023,09,1405292580.378167298,2,32,48.423224725
1900.0,9083.319376,1405292678.370792766,09,1405292630.263627832,3,32,48.107164934
1900.0,9070.801477,1405292728.726487841,09,1405292680.829450449,4,32,47.897037392
1900.0,9058.047421,1405292778.071066149,09,1405292730.213937576,5,32,47.857128573
1900.0,9064.405768,1405292826.526351073,09,1405292778.717917184,6,32,47.808433889
1900.0,9226.120686,1405292878.124509440,09,1405292828.999356569,7,32,49.125152871
1900.0,9080.890387,1405292928.549436496,09,1405292880.584800641,8,32,47.964635855
2200.0,6558.799866,1405321950.553841374,09,1405321916.920103556,2,16,33.633737818
2200.0,6678.17514,1405321988.286022512,09,1405321953.010887800,3,16,35.275134712
2200.0,6798.599468,1405322026.878747047,09,1405321990.740877760,4,16,36.137869287
2200.0,6716.454708,1405322064.040490879,09,1405322028.345310503,5,16,35.695180376
2200.0,6665.401812,1405322101.301872169,09,1405322064.685457944,6,16,36.616414225
2200.0,6772.328992,1405322139.256856714,09,1405322102.754698049,7,16,36.502158665
2200.0,6551.070725,1405322175.062407980,09,1405322140.705238367,8,16,34.357169613
2200.0,7649.685442,1405333775.243452462,09,1405333702.345407631,2,1,72.898044831
2200.0,7513.931706,1405333848.338131020,09,1405333776.705696994,3,1,71.632434026
2200.0,7503.865664,1405333922.244612702,09,1405333850.808014752,4,1,71.436597950
2200.0,7900.833139,1405333999.467602445,09,1405333924.706743827,5,1,74.760858618
2200.0,8641.970474,1405334083.065857348,09,1405334000.931190876,6,1,82.134666472
2200.0,7454.048689,1405334156.427320898,09,1405334084.605743460,7,1,71.821577438
2200.0,7409.69122,1405334230.099574124,09,1405334158.885998373,8,1,71.213575751
2400.0,9586.204952,1405355014.053435443,09,1405354970.504384367,2,32,43.549051076
2400.0,9272.925601,1405355055.860128702,09,1405355014.695569526,3,32,41.164559176
2400.0,9447.570862,1405355098.364728474,09,1405355056.502198268,4,32,41.862530206
2400.0,9544.662391,1405355144.042893492,09,1405355100.844726503,5,32,43.198166989
2400.0,9584.04016,1405355187.376883863,09,1405355144.727226355,6,32,42.649657508
2400.0,9557.750802,1405355232.071111054,09,1405355188.824382977,7,32,43.246728077
2400.0,9430.714196,1405355274.659452807,09,1405355232.714483310,8,32,41.944969497
2400.0,5968.718207,1405359391.269257957,09,1405359342.436245203,2,2,48.833012754
2400.0,6208.251385,1405359444.118185658,09,1405359392.716609955,3,2,51.401575703
2400.0,5908.58527,1405359493.769973792,09,1405359444.766110432,4,2,49.003863360
2400.0,6228.819952,1405359545.860371678,09,1405359494.427245512,5,2,51.433126166
2400.0,5960.312168,1405359595.446721984,09,1405359546.545409601,6,2,48.901312383
2400.0,5982.016266,1405359646.461579611,09,1405359596.894264532,7,2,49.567315079
2400.0,6224.744291,1405359700.648022838,09,1405359648.949225313,8,2,51.698797525
2700.0,5048.423374,1405384591.867115607,09,1405384556.987606586,2,4,34.879509021
2700.0,5654.50803,1405384632.112261871,09,1405384592.505366598,3,4,39.606895273
2700.0,5153.689928,1405384668.261497942,09,1405384632.753684665,4,4,35.507813277
2700.0,5275.507624,1405384707.269624297,09,1405384670.706371871,5,4,36.563252426
2700.0,5669.615498,1405384749.338354733,09,1405384708.713234784,6,4,40.625119949
2700.0,5093.65931,1405384785.978757838,09,1405384750.794676843,7,4,35.184080995
2700.0,5252.855366,1405384822.956010203,09,1405384786.653499414,8,4,36.302510789
2700.0,7008.116134,1405390022.667852618,09,1405389958.956466211,2,1,63.711386407
2700.0,7435.0485,1405390092.358654363,09,1405390025.119945099,3,1,67.238709264
2700.0,7141.050119,1405390159.390004237,09,1405390094.849049228,4,1,64.540955009
2700.0,6971.507913,1405390224.156561621,09,1405390160.837177302,5,1,63.319384319
2700.0,6961.40852,1405390289.888410813,09,1405390226.645764668,6,1,63.242646145
2700.0,7065.588892,1405390354.795055555,09,1405390290.531847252,7,1,64.263208303
2700.0,6943.839604,1405390420.326952547,09,1405390357.251614988,8,1,63.075337559
2900.0,5576.88513,1405407258.132259922,09,1405407228.331477423,2,8,29.800782499
2900.0,5726.83292,1405407289.978862367,09,1405407258.771879487,3,8,31.206982880
2900.0,5785.068361,1405407321.666651169,09,1405407290.614448698,4,8,31.052202471
2900.0,5541.51881,1405407351.722722134,09,1405407322.306398609,5,8,29.416323525
2900.0,5525.253649,1405407382.040298228,09,1405407352.360101985,6,8,29.680196243
2900.0,5624.94493,1405407413.056975863,09,1405407382.678980104,7,8,30.377995759
2900.0,5748.038127,1405407445.050873604,09,1405407414.499099406,8,8,30.551774198
2900.0,10514.9869,1405408724.050672090,09,1405408684.575423347,2,32,39.475248743
2900.0,10452.30365,1405408762.993413885,09,1405408724.688162176,3,32,38.305251709
2900.0,10356.56078,1405408802.244169509,09,1405408764.436257206,4,32,37.807912303
2900.0,10371.20816,1405408842.581767540,09,1405408804.695212548,5,32,37.886554992
2900.0,10396.27161,1405408882.946331081,09,1405408845.025787219,6,32,37.920543862
2900.0,10639.89381,1405408924.234587039,09,1405408884.427268123,7,32,39.807318916
2900.0,10452.732075,1405408965.035885703,09,1405408926.680705761,8,32,38.355179942
2900.0,5971.084154,1405412685.988767794,09,1405412638.805560770,2,2,47.183207024
2900.0,5683.08731,1405412732.349270867,09,1405412686.663394453,3,2,45.685876414
2900.0,5729.070974,1405412777.826716273,09,1405412734.802737886,4,2,43.023978387
2900.0,5550.429904,1405412820.350091733,09,1405412778.472849088,5,2,41.877242645
2900.0,5799.08291,1405412869.626887197,09,1405412822.806007043,6,2,46.820880154
2900.0,6118.601142,1405412917.753981149,09,1405412871.076041553,7,2,46.677939596
2900.0,5974.495589,1405412964.535350313,09,1405412918.417408682,8,2,46.117941631
2901.0,8775.7606,1405418405.981576526,09,1405418374.576331455,2,16,31.405245071
2901.0,8549.28021,1405418435.300176421,09,1405418406.629141196,3,16,28.671035225
2901.0,8626.333325,1405418465.900934306,09,1405418436.749990998,4,16,29.150943308
2901.0,8603.15365,1405418496.164530778,09,1405418466.577195523,5,16,29.587335255
2901.0,8472.46085,1405418527.345775815,09,1405418498.607524412,6,16,28.738251403
2901.0,8405.69601,1405418557.188887615,09,1405418528.790395006,7,16,28.398492609
2901.0,8396.980622,1405418587.821904529,09,1405418558.667610928,8,16,29.154293601
2901.0,5774.32026,1405422540.707589013,09,1405422510.560212480,2,4,30.147376533
2901.0,5740.390922,1405422573.349142140,09,1405422543.152120772,3,4,30.197021368
2901.0,5986.52308,1405422606.234894094,09,1405422574.795992893,4,4,31.438901201
2901.0,5833.877168,1405422639.239940940,09,1405422608.744386200,5,4,30.495554740
2901.0,5619.751046,1405422669.890918586,09,1405422640.698347007,6,4,29.192571579
2901.0,5951.339791,1405422701.891258586,09,1405422670.535397847,7,4,31.355860739
2901.0,5759.10179,1405422732.429075069,09,1405422702.526353211,8,4,29.902721858
2200.0,7584.236516,1405333700.866376172,09,1405333628.606917570,1,1,72.259458602
2700.0,6991.796984,1405389957.508845841,09,1405389894.315042354,1,1,63.193803487
2400.0,9312.80162,1405354969.860296299,09,1405354928.398944494,1,32,41.461351805
1400.0,7542.632479,1405223353.881512263,09,1405223280.334780417,1,2,73.546731846
1200.0,6796.62487,1405164638.455724949,09,1405164590.484485616,1,16,47.971239333
2901.0,8426.154947,1405418373.107968229,09,1405418344.568469626,1,16,28.539498603
1900.0,5268.525144,1405290743.383404337,09,1405290706.449294021,1,8,36.934110316
1400.0,9582.119931,1405216783.043483665,09,1405216722.439154839,1,32,60.604328826
2900.0,5787.424696,1405412637.352730935,09,1405412591.141369665,1,2,46.211361270
1700.0,6717.095492,1405252852.142860102,09,1405252808.900102558,1,16,43.242757544
2200.0,6742.065412,1405321914.467881407,09,1405321878.748247150,1,16,35.719634257
2900.0,10149.449236,1405408683.931091901,09,1405408646.396510956,1,32,37.534580945
1400.0,6390.126328,1405214443.863577351,09,1405214390.575058488,1,8,53.288518863
1200.0,11951.416016,1405183511.486601359,09,1405183387.080378884,1,1,124.406222475
2700.0,5029.878357,1405384555.504062530,09,1405384520.972601075,1,4,34.531461455
2900.0,5449.372826,1405407227.690155771,09,1405407198.634772119,1,8,29.055383652
2400.0,5957.364242,1405359341.789613905,09,1405359292.318592790,1,2,49.471021115
1200.0,6727.949429,1405173131.908018818,09,1405173068.742216676,1,4,63.165802142
2901.0,5566.958439,1405422509.926881886,09,1405422480.928218107,1,4,28.998663779
1700.0,5512.568055,1405259279.030317918,09,1405259232.614207222,1,4,46.416110696
1900.0,8896.037728,1405292579.728821784,09,1405292532.736767282,1,32,46.992054502
