FR,EN,END,Name,START,REP,TR,TIM
1200.0,480.548082,1405164486.402551482,07,1405164482.628233525,2,16,3.774317957
1200.0,625.266676,1405164494.069232916,07,1405164488.931787923,3,16,5.137444993
1200.0,541.732199,1405164500.812070512,07,1405164496.568469647,4,16,4.243600865
1200.0,513.036599,1405164506.351824929,07,1405164502.341457789,5,16,4.010367140
1200.0,509.372425,1405164512.805557065,07,1405164508.829141182,6,16,3.976415883
1200.0,572.420849,1405164518.840737362,07,1405164514.268632205,7,16,4.572105157
1200.0,562.722563,1405164524.950201929,07,1405164520.360968045,8,16,4.589233884
1200.0,1058.771575,1405172912.811136111,07,1405172902.812704548,2,4,9.998431563
1200.0,1151.459344,1405172925.165739560,07,1405172914.279485704,3,4,10.886253856
1200.0,1283.466918,1405172938.746499117,07,1405172926.636982028,4,4,12.109517089
1200.0,1169.111856,1405172952.265493029,07,1405172941.217731047,5,4,11.047761982
1200.0,1172.88339,1405172965.799476058,07,1405172954.733826270,6,4,11.065649788
1200.0,1101.695837,1405172976.859521979,07,1405172966.462008866,7,4,10.397513113
1200.0,1123.91561,1405172988.911228494,07,1405172978.327012547,8,4,10.584215947
1200.0,1784.633785,1405177102.353069521,07,1405177084.468057696,2,2,17.885011825
1200.0,1891.102629,1405177123.810462622,07,1405177104.883137218,3,2,18.927325404
1200.0,1690.242101,1405177141.368603063,07,1405177124.477659144,4,2,16.890943919
1200.0,1836.115914,1405177161.168359757,07,1405177142.836148266,5,2,18.332211491
1200.0,1693.790225,1405177179.601510818,07,1405177162.633333917,6,2,16.968176901
1200.0,1937.6791,1405177199.709337820,07,1405177180.264514171,7,2,19.444823649
1200.0,1984.710722,1405177220.154741470,07,1405177200.374423775,8,2,19.780317695
1200.0,3930.728518,1405182965.714251441,07,1405182924.679891977,2,1,41.034359464
1200.0,4118.708735,1405183009.194893560,07,1405182966.383494961,3,1,42.811398599
1200.0,4090.954552,1405183053.481808783,07,1405183010.708410202,4,1,42.773398581
1200.0,4021.813521,1405183097.025617393,07,1405183054.950183484,5,1,42.075433909
1200.0,3854.114876,1405183138.671315448,07,1405183098.497045568,6,1,40.174269880
1200.0,4221.275257,1405183185.193241455,07,1405183141.147052491,7,1,44.046188964
1200.0,3705.474676,1405183225.861508535,07,1405183186.700113982,8,1,39.161394553
1400.0,748.81753,1405214284.620268370,07,1405214278.389499579,2,8,6.230768791
1400.0,673.809058,1405214292.590346690,07,1405214287.084521890,3,8,5.505824800
1400.0,670.149814,1405214300.495005168,07,1405214295.053831291,4,8,5.441173877
1400.0,645.005448,1405214308.300766471,07,1405214302.962076969,5,8,5.338689502
1400.0,622.395707,1405214315.865130940,07,1405214310.801360792,6,8,5.063770148
1400.0,708.619657,1405214322.444977093,07,1405214316.559462440,7,8,5.885514653
1400.0,675.80065,1405214330.493530437,07,1405214324.948494001,8,8,5.545036436
1400.0,455.709374,1405216636.192252262,07,1405216632.892649025,2,32,3.299603237
1400.0,427.539993,1405216641.754454817,07,1405216638.694707212,3,32,3.059747605
1400.0,419.502854,1405216645.397372220,07,1405216642.409952233,4,32,2.987419987
1400.0,526.17938,1405216650.603050238,07,1405216646.857177160,5,32,3.745873078
1400.0,437.847387,1405216656.144838983,07,1405216653.069508537,6,32,3.075330446
1400.0,497.195117,1405216660.421086866,07,1405216656.809939754,7,32,3.611147112
1400.0,519.765627,1405216666.609108334,07,1405216662.906941219,8,32,3.702167115
1400.0,1114.545769,1405219376.514628602,07,1405219366.374005726,2,4,10.140622876
1400.0,1041.203594,1405219388.488407773,07,1405219379.017004883,3,4,9.471402890
1400.0,1160.254231,1405219401.431015903,07,1405219390.954397414,4,4,10.476618489
1400.0,977.615054,1405219411.726888992,07,1405219402.891736769,5,4,8.835152223
1400.0,977.57599,1405219421.170031894,07,1405219412.385288751,6,4,8.784743143
1400.0,1088.126198,1405219432.543188770,07,1405219422.668990725,7,4,9.874198045
1400.0,1205.658132,1405219445.956096520,07,1405219435.049342523,8,4,10.906753997
1400.0,1677.789554,1405223083.378520192,07,1405223067.071631943,2,2,16.306888249
1400.0,1772.269663,1405223102.074395724,07,1405223084.840875623,3,2,17.233520101
1400.0,1798.834563,1405223120.344768402,07,1405223102.773409883,4,2,17.571358519
1400.0,1677.573453,1405223139.169263417,07,1405223122.811008754,5,2,16.358254663
1400.0,1501.842433,1405223155.284346405,07,1405223140.630659293,6,2,14.653687112
1400.0,1724.049533,1405223173.672908844,07,1405223156.744739273,7,2,16.928169571
1400.0,1611.776158,1405223190.012519086,07,1405223174.334056789,8,2,15.678462297
1700.0,447.33459,1405252733.655058678,07,1405252730.648705897,2,16,3.006352781
1700.0,419.782325,1405252737.117123200,07,1405252734.322921169,3,16,2.794202031
1700.0,492.169667,1405252742.008154188,07,1405252738.629452479,4,16,3.378701709
1700.0,488.785131,1405252746.021729791,07,1405252742.658474116,5,16,3.363255675
1700.0,523.789311,1405252750.507172609,07,1405252746.668058638,6,16,3.839113971
1700.0,479.928436,1405252756.205177818,07,1405252752.964483381,7,16,3.240694437
1700.0,473.09745,1405252762.052919077,07,1405252758.663297342,8,16,3.389621735
1700.0,460.77614,1405254756.158395429,07,1405254752.730150976,2,8,3.428244453
1700.0,581.002398,1405254761.180115785,07,1405254756.843009175,3,8,4.337106610
1700.0,535.617936,1405254766.680043344,07,1405254762.632564702,4,8,4.047478642
1700.0,604.981407,1405254773.779795432,07,1405254769.137608275,5,8,4.642187157
1700.0,553.877475,1405254778.618916529,07,1405254774.465292755,6,8,4.153623774
1700.0,615.157897,1405254785.779400514,07,1405254781.075781900,7,8,4.703618614
1700.0,565.978714,1405254790.676208309,07,1405254786.427352352,8,8,4.248855957
1700.0,919.930422,1405259110.419454594,07,1405259102.594322826,2,4,7.825131768
1700.0,903.402276,1405259120.492556280,07,1405259112.876835998,3,4,7.615720282
1700.0,820.780972,1405259129.856601585,07,1405259122.949649703,4,4,6.906951882
1700.0,909.13067,1405259138.221145386,07,1405259130.509194803,5,4,7.711950583
1700.0,926.821059,1405259148.507877587,07,1405259140.678913993,6,4,7.828963594
1700.0,911.364442,1405259158.697970553,07,1405259150.965511065,7,4,7.732459488
1700.0,796.211016,1405259167.891799761,07,1405259161.155314370,8,4,6.736485391
1700.0,2772.813971,1405266588.809509905,07,1405266560.884357290,2,1,27.925152615
1700.0,2961.138997,1405266619.908702423,07,1405266590.265626715,3,1,29.643075708
1700.0,2785.708026,1405266648.660628958,07,1405266620.560296582,4,1,28.100332376
1700.0,2851.507825,1405266679.655254582,07,1405266651.120814915,5,1,28.534439667
1700.0,2965.794637,1405266710.145990891,07,1405266680.340676176,6,1,29.805314715
1700.0,2829.235191,1405266740.954985444,07,1405266712.607233047,7,1,28.347752397
1700.0,3172.597741,1405266774.180089266,07,1405266742.409906101,8,1,31.770183165
1900.0,572.018115,1405290620.457525920,07,1405290616.298165221,2,8,4.159360699
1900.0,596.369169,1405290627.392517274,07,1405290622.910021015,3,8,4.482496259
1900.0,543.465373,1405290632.699737978,07,1405290628.841281736,4,8,3.858456242
1900.0,606.178277,1405290639.585284826,07,1405290635.153688890,5,8,4.431595936
1900.0,631.007909,1405290644.800411332,07,1405290640.229257342,6,8,4.571153990
1900.0,587.646648,1405290650.640840370,07,1405290646.286110525,7,8,4.354729845
1900.0,504.939338,1405290656.745187656,07,1405290653.129264582,8,8,3.615923074
1900.0,390.366696,1405292458.718409205,07,1405292456.393357245,2,32,2.325051960
1900.0,340.039528,1405292463.158173540,07,1405292461.173981637,3,32,1.984191903
1900.0,434.993199,1405292467.273991140,07,1405292464.605213585,4,32,2.668777555
1900.0,439.707196,1405292471.474287652,07,1405292468.723951549,5,32,2.750336103
1900.0,408.045889,1405292475.398666925,07,1405292472.962918526,6,32,2.435748399
1900.0,471.359605,1405292479.754299656,07,1405292476.845279800,7,32,2.909019856
1900.0,438.537582,1405292483.103943360,07,1405292480.397801815,8,32,2.706141545
1900.0,1551.41954,1405297584.312912999,07,1405297570.311727408,2,2,14.001185591
1900.0,1463.278499,1405297600.076232601,07,1405297586.769378536,3,2,13.306854065
1900.0,1399.44977,1405297613.649428261,07,1405297600.771724786,4,2,12.877703475
1900.0,1375.979991,1405297626.889000795,07,1405297614.331965309,5,2,12.557035486
1900.0,1378.39429,1405297640.781005602,07,1405297628.337815334,6,2,12.443190268
1900.0,1260.046621,1405297653.742017238,07,1405297642.231069101,7,2,11.510948137
1900.0,1718.468554,1405297670.141351396,07,1405297654.388597019,8,2,15.752754377
2200.0,435.01903,1405321811.518720694,07,1405321808.886936827,2,16,2.631783867
2200.0,426.246815,1405321815.679523278,07,1405321813.002796345,3,16,2.676726933
2200.0,346.379202,1405321818.209624770,07,1405321816.319433284,4,16,1.890191486
2200.0,415.591228,1405321823.103547987,07,1405321820.658843310,5,16,2.444704677
2200.0,443.292355,1405321827.296751986,07,1405321824.546525268,6,16,2.750226718
2200.0,416.27263,1405321831.223091172,07,1405321828.741849541,7,16,2.481241631
2200.0,404.957708,1405321835.046912852,07,1405321832.667308797,8,16,2.379604055
2200.0,840.538254,1405327236.811431999,07,1405327230.299104445,2,4,6.512327554
2200.0,760.409052,1405327244.096224165,07,1405327238.257515976,3,4,5.838708189
2200.0,830.085979,1405327253.055619192,07,1405327246.545308333,4,4,6.510310859
2200.0,758.124268,1405327260.310367408,07,1405327254.501256592,5,4,5.809110816
2200.0,817.293453,1405327269.106843827,07,1405327262.760662306,6,4,6.346181521
2200.0,741.403176,1405327276.259006619,07,1405327270.565195769,7,4,5.693810850
2200.0,810.209434,1405327284.963500595,07,1405327278.716432206,8,4,6.247068389
2200.0,2564.577723,1405333374.799525858,07,1405333350.327331148,2,1,24.472194710
2200.0,2477.499422,1405333400.699660870,07,1405333377.260624722,3,1,23.439036148
2200.0,2736.971935,1405333429.061333341,07,1405333403.152081718,4,1,25.909251623
2200.0,2407.512098,1405333453.443562837,07,1405333430.514101491,5,1,22.929461346
2200.0,2407.797444,1405333477.713650895,07,1405333454.892765818,6,1,22.820885077
2200.0,2629.945045,1405333503.423578450,07,1405333478.397457841,7,1,25.026120609
2200.0,2393.47198,1405333527.453976311,07,1405333504.876839815,8,1,22.577136496
2400.0,472.554412,1405353243.402740757,07,1405353240.453635155,2,8,2.949105602
2400.0,552.228261,1405353248.405837176,07,1405353244.850641822,3,8,3.555195354
2400.0,492.21266,1405353253.939253061,07,1405353250.856528389,4,8,3.082724672
2400.0,517.719324,1405353257.902549650,07,1405353254.612648992,5,8,3.289900658
2400.0,472.531027,1405353261.507612999,07,1405353258.541181765,6,8,2.966431234
2400.0,547.78074,1405353266.396020004,07,1405353262.952800691,7,8,3.443219313
2400.0,477.099501,1405353271.830843004,07,1405353268.843251495,8,8,2.987591509
2400.0,340.542198,1405354870.785489578,07,1405354869.093366305,2,32,1.692123273
2400.0,324.075562,1405354874.827007424,07,1405354873.230402619,3,32,1.596604805
2400.0,326.85066,1405354877.879352228,07,1405354876.270097924,4,32,1.609254304
2400.0,373.281316,1405354880.429129694,07,1405354878.518438919,5,32,1.910690775
2400.0,436.508672,1405354885.121135114,07,1405354882.878232147,6,32,2.242902967
2400.0,393.36868,1405354888.618464102,07,1405354886.601653778,7,32,2.016810324
2400.0,344.216064,1405354892.759051048,07,1405354891.064082928,8,32,1.694968120
2400.0,1241.224887,1405359153.379450246,07,1405359142.987794200,2,2,10.391656046
2400.0,1158.457961,1405359164.489297643,07,1405359154.860030995,3,2,9.629266648
2400.0,1281.366061,1405359177.620292876,07,1405359166.937173636,4,2,10.683119240
2400.0,1210.284045,1405359188.405214416,07,1405359178.259365418,5,2,10.145848998
2400.0,1198.838518,1405359200.665923197,07,1405359190.854885083,6,2,9.811038114
2400.0,1415.102479,1405359215.114192843,07,1405359203.113078641,7,2,12.001114202
2400.0,1128.907114,1405359225.977051930,07,1405359216.559140216,8,2,9.417911714
2700.0,342.656914,1405379691.915521538,07,1405379690.223044287,2,16,1.692477251
2700.0,402.705504,1405379694.658982597,07,1405379692.553178234,3,16,2.105804363
2700.0,415.503322,1405379699.194955230,07,1405379697.103187532,4,16,2.091767698
2700.0,434.359329,1405379702.968371499,07,1405379700.639030408,5,16,2.329341091
2700.0,401.087413,1405379706.507875464,07,1405379704.412037917,6,16,2.095837547
2700.0,355.328659,1405379710.688685963,07,1405379708.993145875,7,16,1.695540088
2700.0,381.795473,1405379715.098972497,07,1405379713.150714413,8,16,1.948258084
2700.0,780.585174,1405384434.047757549,07,1405384428.721573294,2,4,5.326184255
2700.0,715.13257,1405384439.608889313,07,1405384434.724093584,3,4,4.884795729
2700.0,776.557521,1405384446.345364822,07,1405384441.048696080,4,4,5.296668742
2700.0,749.29391,1405384453.915659550,07,1405384448.791045775,5,4,5.124613775
2700.0,673.54083,1405384459.186446967,07,1405384454.588727433,6,4,4.597719534
2700.0,644.175581,1405384464.990863221,07,1405384460.629437522,7,4,4.361425699
2700.0,812.77929,1405384471.986723147,07,1405384466.430756334,8,4,5.555966813
2700.0,2243.210263,1405389689.040816206,07,1405389668.897549008,2,1,20.143267198
2700.0,2019.790137,1405389708.751315373,07,1405389690.484075449,3,1,18.267239924
2700.0,2101.309144,1405389729.051218079,07,1405389710.192814047,4,1,18.858404032
