FR,EN,END,Name,START,REP,TR,TIM
1200.0,173.735012,1405166784.437224578,02,1405166782.815922832,2,8,1.621301746
1200.0,210.68886,1405166788.855501468,02,1405166786.910233283,3,8,1.945268185
1200.0,141.79204,1405166791.609246636,02,1405166790.322691675,4,8,1.286554961
1200.0,170.503341,1405166793.856095717,02,1405166792.273067246,5,8,1.583028471
1200.0,175.164193,1405166796.158379338,02,1405166794.519482734,6,8,1.638896604
1200.0,185.231229,1405166800.327117355,02,1405166798.635919850,7,8,1.691197505
1200.0,167.094662,1405166804.362770955,02,1405166802.834575534,8,8,1.528195421
1700.0,166.022527,1405256537.649266822,02,1405256536.271863433,2,32,1.377403389
1700.0,160.387443,1405256539.631333637,02,1405256538.297801246,3,32,1.333532391
1700.0,157.236154,1405256541.608264882,02,1405256540.278748371,4,32,1.329516511
1700.0,149.182138,1405256543.537734205,02,1405256542.257545109,5,32,1.280189096
1700.0,153.762327,1405256546.282834104,02,1405256544.989043812,6,32,1.293790292
1700.0,145.239347,1405256549.990160876,02,1405256548.739339611,7,32,1.250821265
1700.0,151.661429,1405256551.942138921,02,1405256550.643311016,8,32,1.298827905
1700.0,179.597539,1405258804.190072736,02,1405258802.595198762,2,4,1.594873974
1700.0,162.829267,1405258808.160863770,02,1405258806.686873668,3,4,1.473990102
1700.0,182.514124,1405258812.268497880,02,1405258810.651318021,4,4,1.617179859
1700.0,163.314041,1405258816.201181537,02,1405258814.726087471,5,4,1.475094066
1700.0,148.974752,1405258819.990145383,02,1405258818.658247752,6,4,1.331897631
1700.0,173.890754,1405258822.236772434,02,1405258820.640510941,7,4,1.596261493
1700.0,179.669115,1405258826.291895996,02,1405258824.696614530,8,4,1.595281466
2200.0,96.352911,1405321623.123139783,02,1405321622.442995126,2,16,.680144657
2200.0,95.715445,1405321625.277846985,02,1405321624.606330797,3,16,.671516188
2200.0,96.425024,1405321627.408550002,02,1405321626.722633282,4,16,.685916720
2200.0,97.246474,1405321629.539495934,02,1405321628.853481309,5,16,.686014625
2200.0,94.594763,1405321631.654187634,02,1405321631.025398008,6,16,.628789626
2200.0,101.51964,1405321633.000522548,02,1405321632.295609212,7,16,.704913336
2200.0,99.394444,1405321635.261581692,02,1405321634.559892088,8,16,.701689604
2200.0,207.106072,1405329466.916562874,02,1405329465.172168933,2,2,1.744393941
2200.0,196.649216,1405329470.091314877,02,1405329468.394692765,3,2,1.696622112
2200.0,200.236709,1405329474.305009950,02,1405329472.577730595,4,2,1.727279355
2200.0,184.475816,1405329478.380610526,02,1405329476.753358696,5,2,1.627251830
2200.0,171.399237,1405329482.348539481,02,1405329480.833965371,6,2,1.514574110
2200.0,220.622088,1405329486.659844823,02,1405329484.807270345,7,2,1.852574478
2200.0,203.498035,1405329490.909694673,02,1405329489.114212172,8,2,1.795482501
2900.0,132.18261,1405408423.894521724,02,1405408423.070921047,2,32,.823600677
2900.0,126.345102,1405408425.336538236,02,1405408424.528684563,3,32,.807853673
2900.0,127.44169,1405408427.583503788,02,1405408426.776725003,4,32,.806778785
2900.0,119.497135,1405408429.796243821,02,1405408429.021277105,5,32,.774966716
2900.0,140.64168,1405408431.296572729,02,1405408430.467608859,6,32,.828963870
2900.0,129.69608,1405408433.558386094,02,1405408432.771894716,7,32,.786491378
2900.0,129.62179,1405408435.025411235,02,1405408434.192433187,8,32,.832978048
1200.0,170.731018,1405166780.342794414,02,1405166778.749753522,1,8,1.593040892
2200.0,99.77682,1405321621.802421240,02,1405321621.076505262,1,16,.725915978
2900.0,174.416522,1405408421.598258752,02,1405408420.505571603,1,32,1.092687149
2200.0,183.43206,1405329462.684636446,02,1405329461.087403399,1,2,1.597233047
1700.0,200.405239,1405256534.818599629,02,1405256533.130298926,1,32,1.688300703
1700.0,156.96073,1405258800.138276141,02,1405258798.693338649,1,4,1.444937492
