FR,EN,END,Name,START,REP,TR,TIM
1200.0,887.167873,1405169245.744870700,22,1405169237.002520577,2,8,8.742350123
1200.0,885.668499,1405169255.179348355,22,1405169246.427102127,3,8,8.752246228
1200.0,857.659228,1405169265.181840600,22,1405169256.715591827,4,8,8.466248773
1200.0,912.340533,1405169275.719962061,22,1405169266.667860126,5,8,9.052101935
1200.0,901.467602,1405169285.375352226,22,1405169276.416634842,6,8,8.958717384
1200.0,753.393406,1405169294.435181932,22,1405169286.907307241,7,8,7.527874691
1200.0,870.254943,1405169305.480771730,22,1405169296.910036926,8,8,8.570734804
1200.0,895.267768,1405171969.328297846,22,1405171960.576993754,2,32,8.751304092
1200.0,798.839658,1405171978.680270584,22,1405171970.794775682,3,32,7.885494902
1200.0,910.840258,1405171990.179526119,22,1405171981.189631004,4,32,8.989895115
1200.0,870.65289,1405172001.153318816,22,1405171992.651253395,5,32,8.502065421
1200.0,882.503775,1405172011.315371019,22,1405172002.657333269,6,32,8.658037750
1200.0,805.979182,1405172020.792326260,22,1405172012.821378618,7,32,7.970947642
1200.0,831.950109,1405172030.424020712,22,1405172022.259380067,8,32,8.164640645
1300.0,816.458835,1405196054.853777004,22,1405196047.013459742,2,32,7.840317262
1300.0,854.49399,1405196064.589123187,22,1405196056.317070516,3,32,8.272052671
1300.0,797.845381,1405196074.778744583,22,1405196067.094476849,4,32,7.684267734
1300.0,788.254329,1405196083.846848724,22,1405196076.242717368,5,32,7.604131356
1300.0,750.818696,1405196091.794864478,22,1405196084.544923203,6,32,7.249941275
1300.0,849.041652,1405196100.658404462,22,1405196092.455516109,7,32,8.202888353
1300.0,800.860875,1405196110.949982246,22,1405196103.126463962,8,32,7.823518284
1300.0,1021.27894,1405199442.382039599,22,1405199432.281947005,2,4,10.100092594
1300.0,1030.413632,1405199455.037288167,22,1405199444.868042022,3,4,10.169246145
1300.0,1019.642734,1405199466.600229931,22,1405199456.546323843,4,4,10.053906088
1300.0,914.805409,1405199478.152318874,22,1405199469.088191695,5,4,9.064127179
