FR,EN,END,Name,START,REP,TR,TIM
1200.0,1357.914633,1405169148.577755978,21,1405169137.163243483,2,8,11.414512495
1200.0,1519.270593,1405169163.958547700,21,1405169151.055807690,3,8,12.902740010
1200.0,1360.858824,1405169176.056112032,21,1405169164.620113307,4,8,11.435998725
1200.0,1375.158142,1405169188.336014761,21,1405169176.716620736,5,8,11.619394025
1200.0,1306.771619,1405169201.846831437,21,1405169190.806667751,6,8,11.040163686
1200.0,1331.17328,1405169213.812969577,21,1405169202.543838485,7,8,11.269131092
1200.0,1331.199864,1405169225.783159204,21,1405169214.509031235,8,8,11.274127969
1300.0,1129.184038,1405195977.361093244,21,1405195968.719772753,2,32,8.641320491
1300.0,1085.398317,1405195987.059564034,21,1405195978.824054791,3,32,8.235509243
1300.0,1130.920368,1405195997.159229474,21,1405195988.526666883,4,32,8.632562591
1300.0,1084.976676,1405196006.976787599,21,1405195998.622948632,5,32,8.353838967
1300.0,1101.08773,1405196016.927924198,21,1405196008.481433631,6,32,8.446490567
1300.0,1059.351515,1405196026.546608603,21,1405196018.389389715,7,32,8.157218888
1300.0,1117.247827,1405196037.619647925,21,1405196029.016751949,8,32,8.602895976
1300.0,1993.002968,1405199301.100149334,21,1405199282.818389517,2,4,18.281759817
1300.0,2041.195692,1405199321.430054268,21,1405199302.607254949,3,4,18.822799319
1300.0,2086.643583,1405199342.217083811,21,1405199322.894751489,4,4,19.322332322
1300.0,1892.949082,1405199361.995594285,21,1405199344.689061944,5,4,17.306532341
1300.0,1959.712133,1405199380.687860041,21,1405199362.655341918,6,4,18.032518123
1300.0,1993.178811,1405199401.415352937,21,1405199383.194132812,7,4,18.221220125
1300.0,1970.755473,1405199420.906814640,21,1405199402.946571205,8,4,17.960243435
1400.0,983.492156,1405213646.319678011,21,1405213638.722708803,2,16,7.596969208
1400.0,991.475321,1405213656.431298872,21,1405213648.820288223,3,16,7.611010649
1400.0,988.388344,1405213666.533003868,21,1405213658.936282414,4,16,7.596721454
1400.0,998.588642,1405213676.724396329,21,1405213668.998041870,5,16,7.726354459
1400.0,949.098934,1405213686.428481061,21,1405213679.189018894,6,16,7.239462167
1400.0,941.260858,1405213695.946485760,21,1405213688.891926642,7,16,7.054559118
1400.0,989.200555,1405213704.230633507,21,1405213696.604405589,8,16,7.626227918
1400.0,2597.453528,1405226044.106074450,21,1405226018.896226151,2,2,25.209848299
1400.0,2527.696609,1405226071.250364785,21,1405226046.574125011,3,2,24.676239774
1400.0,2560.734634,1405226097.685352581,21,1405226072.750191031,4,2,24.935161550
1400.0,2594.134015,1405226123.621920335,21,1405226098.343290308,5,2,25.278630027
1400.0,2614.12937,1405226149.766212740,21,1405226124.281165281,6,2,25.485047459
1400.0,2738.668132,1405226177.029243669,21,1405226150.423470962,7,2,26.605772707
1400.0,2960.567846,1405226207.478346551,21,1405226178.491997463,8,2,28.986349088
1700.0,953.460142,1405258355.054835858,21,1405258348.594810533,2,32,6.460025325
1700.0,962.997027,1405258363.080670838,21,1405258356.507563172,3,32,6.573107666
1700.0,1011.071389,1405258371.407799684,21,1405258364.534302588,4,32,6.873497096
1700.0,1009.07942,1405258379.782941990,21,1405258372.861041331,5,32,6.921900659
1700.0,929.912002,1405258386.852215421,21,1405258380.434221523,6,32,6.417993898
1700.0,959.249797,1405258394.902071361,21,1405258388.352071498,7,32,6.549999863
1700.0,1018.557383,1405258403.245665491,21,1405258396.353909098,8,32,6.891756393
1700.0,1568.644948,1405261053.823562105,21,1405261040.707257803,2,4,13.116304302
1700.0,1688.165621,1405261068.727093062,21,1405261054.473648901,3,4,14.253444161
1700.0,1485.738913,1405261083.629589188,21,1405261071.188155368,4,4,12.441433820
1700.0,1590.682492,1405261097.771108084,21,1405261084.315505306,5,4,13.455602778
1700.0,1717.218079,1405261113.203914699,21,1405261098.421558693,6,4,14.782356006
1700.0,1537.544493,1405261127.474113093,21,1405261114.658107038,7,4,12.816006055
1700.0,1600.415519,1405261142.350289056,21,1405261128.968032764,8,4,13.382256292
1800.0,872.488993,1405272475.181515239,21,1405272469.045471339,2,16,6.136043900
1800.0,1017.040281,1405272483.413001350,21,1405272476.645544052,3,16,6.767457298
1800.0,910.11018,1405272491.260462512,21,1405272484.866356798,4,16,6.394105714
1800.0,902.615224,1405272498.721977332,21,1405272492.727885307,5,16,5.994092025
1800.0,892.494031,1405272507.247354008,21,1405272501.188975163,6,16,6.058378845
1800.0,905.332403,1405272515.017467467,21,1405272508.712465157,7,16,6.305002310
1800.0,875.315192,1405272522.454678910,21,1405272516.474772889,8,16,5.979906021
1800.0,2290.492397,1405282719.611566462,21,1405282698.613589727,2,2,20.997976735
1800.0,2575.918289,1405282743.986112727,21,1405282720.261828778,3,2,23.724283949
1800.0,2101.93992,1405282763.948611648,21,1405282744.672975077,4,2,19.275636571
1800.0,2277.343981,1405282785.586107005,21,1405282764.596180108,5,2,20.989926897
1800.0,2224.572439,1405282806.685717380,21,1405282786.235751632,6,2,20.449965748
1800.0,2525.066396,1405282832.495519189,21,1405282809.141625606,7,2,23.353893583
1800.0,2456.852473,1405282857.610140587,21,1405282834.988282415,8,2,22.621858172
1900.0,1156.217747,1405292052.813270502,21,1405292044.683728251,2,8,8.129542251
1900.0,1023.050821,1405292061.505352933,21,1405292054.265918443,3,8,7.239434490
1900.0,975.82149,1405292069.014544836,21,1405292062.187375031,4,8,6.827169805
1900.0,965.246705,1405292077.188799852,21,1405292070.467819755,5,8,6.720980097
