FR,EN,END,Name,START,REP,TR,TIM
1200.0,2201.868308,1405168569.710617779,17,1405168550.403690867,2,8,19.306926912
1200.0,2165.959194,1405168589.244588624,17,1405168570.373046379,3,8,18.871542245
1200.0,2354.600338,1405168611.625143872,17,1405168590.716226001,4,8,20.908917871
1200.0,2225.816552,1405168631.725241382,17,1405168612.288468872,5,8,19.436772510
1200.0,2300.927649,1405168652.521478437,17,1405168632.389394833,6,8,20.132083604
1200.0,2278.145952,1405168674.902753982,17,1405168654.995058067,7,8,19.907695915
1200.0,2422.004112,1405168698.060980085,17,1405168676.371117578,8,8,21.689862507
1300.0,3395.015691,1405195462.300823093,17,1405195438.356048092,2,32,23.944775001
1300.0,3405.16269,1405195488.749541710,17,1405195464.805113134,3,32,23.944428576
1300.0,3467.321701,1405195515.614342414,17,1405195491.253551023,4,32,24.360791391
1300.0,3594.240686,1405195541.679510030,17,1405195516.308894275,5,32,25.370615755
1300.0,3460.96627,1405195566.671902944,17,1405195542.341935814,6,32,24.329967130
1300.0,3533.454721,1405195594.000971652,17,1405195569.140982726,7,32,24.859988926
1300.0,3576.403941,1405195619.851335338,17,1405195594.658606673,8,32,25.192728665
1400.0,1943.457321,1405213200.176245121,17,1405213186.553237221,2,16,13.623007900
1400.0,1937.351552,1405213216.264544042,17,1405213202.675988666,3,16,13.588555376
1400.0,2085.194177,1405213233.955833094,17,1405213218.744000628,4,16,15.211832466
1400.0,2038.726477,1405213249.247881615,17,1405213234.631585081,5,16,14.616296534
1400.0,1969.526434,1405213264.831946693,17,1405213250.730067366,6,16,14.101879327
1400.0,1912.780864,1405213279.720159251,17,1405213266.324489778,7,16,13.395669473
1400.0,1930.973046,1405213294.007350875,17,1405213280.381618737,8,16,13.625732138
1400.0,3273.99632,1405225052.873755512,17,1405225020.488072828,2,2,32.385682684
1400.0,3486.445024,1405225088.874255575,17,1405225054.339431156,3,2,34.534824419
1400.0,3694.488593,1405225127.247979757,17,1405225090.335992586,4,2,36.911987171
1400.0,3459.120654,1405225163.124385226,17,1405225128.712680986,5,2,34.411704240
1400.0,3327.91954,1405225197.693495174,17,1405225164.588279628,6,2,33.105215546
1400.0,3209.558099,1405225230.448659552,17,1405225198.354454980,7,2,32.094204572
1400.0,3201.08322,1405225264.699288655,17,1405225232.914811975,8,2,31.784476680
1700.0,3032.765004,1405257938.593081317,17,1405257920.424006306,2,32,18.169075011
1700.0,3031.779888,1405257959.176805683,17,1405257941.048628571,3,32,18.128177112
1700.0,3014.832066,1405257978.590509622,17,1405257960.632905143,4,32,17.957604479
1700.0,3025.877037,1405257999.147059315,17,1405257981.088426751,5,32,18.058632564
1700.0,3088.900575,1405258019.061347180,17,1405258000.601732465,6,32,18.459614715
1700.0,3078.691346,1405258038.960403686,17,1405258020.517346818,7,32,18.443056868
1700.0,3109.571622,1405258059.011648876,17,1405258040.447002517,8,32,18.564646359
1700.0,2634.030155,1405260461.239932790,17,1405260438.253751737,2,4,22.986181053
1700.0,2687.568615,1405260486.235310515,17,1405260462.736332000,3,4,23.498978515
1700.0,2664.238827,1405260511.981544428,17,1405260488.695291187,4,4,23.286253241
1700.0,2603.922074,1405260535.398838254,17,1405260512.633120148,5,4,22.765718106
1700.0,2756.666809,1405260560.967017606,17,1405260536.857619636,6,4,24.109397970
1700.0,2790.072001,1405260587.046467645,17,1405260562.421491754,7,4,24.624975891
1700.0,2660.186947,1405260611.776484449,17,1405260588.501269825,8,4,23.275214624
1900.0,1716.52413,1405291669.129051674,17,1405291656.681920766,2,8,12.447130908
1900.0,1670.7646,1405291682.639468184,17,1405291670.581790113,3,8,12.057678071
1900.0,1785.865628,1405291698.034795291,17,1405291685.097610358,4,8,12.937184933
1900.0,1701.186105,1405291710.920772414,17,1405291698.681792226,5,8,12.238980188
1900.0,1680.649854,1405291724.520201787,17,1405291712.372803796,6,8,12.147397991
1900.0,1691.325083,1405291739.197739895,17,1405291726.977965068,7,8,12.219774827
1900.0,1765.670775,1405291753.388658000,17,1405291740.649455302,8,8,12.739202698
1900.0,3245.097088,1405303589.311972257,17,1405303556.529630296,2,1,32.782341961
1900.0,3176.497553,1405303622.912469412,17,1405303590.766025536,3,1,32.146443876
1900.0,3129.727892,1405303656.110614442,17,1405303624.364279230,4,1,31.746335212
1900.0,3075.795841,1405303687.974848187,17,1405303656.759156450,5,1,31.215691737
1900.0,3078.801925,1405303719.851894219,17,1405303688.621608663,6,1,31.230285556
1900.0,3091.798015,1405303751.819008801,17,1405303720.501888647,7,1,31.317120154
1900.0,3810.961746,1405303790.224610629,17,1405303752.467155940,8,1,37.757454689
2200.0,1696.065008,1405322747.669411320,17,1405322738.914017697,2,16,8.755393623
2200.0,1690.454436,1405322757.121198664,17,1405322748.310468270,3,16,8.810730394
2200.0,1755.43759,1405322767.915750566,17,1405322758.606240152,4,16,9.309510414
2200.0,1707.751609,1405322777.347468972,17,1405322768.594677099,5,16,8.752791873
2200.0,1706.364575,1405322787.677351466,17,1405322778.830416923,6,16,8.846934543
2200.0,1705.614861,1405322797.138233237,17,1405322788.354634468,7,16,8.783598769
2200.0,1713.511262,1405322807.389304558,17,1405322798.583808854,8,16,8.805495704
2200.0,2368.562617,1405331251.449739463,17,1405331230.976585932,2,2,20.473153531
2200.0,2237.951308,1405331272.242754759,17,1405331252.935966783,3,2,19.306787976
2200.0,2603.040168,1405331297.169391624,17,1405331274.697268627,4,2,22.472122997
2200.0,2516.82134,1405331320.344211541,17,1405331298.619380421,5,2,21.724831120
2200.0,2388.053994,1405331343.565196572,17,1405331322.796100734,6,2,20.769095838
2200.0,2321.067965,1405331365.780444764,17,1405331345.055123895,7,2,20.725320869
2200.0,2385.810867,1405331387.061871062,17,1405331366.431820457,8,2,20.630050605
2300.0,1584.830794,1405339520.773155684,17,1405339510.530039907,2,8,10.243115777
2300.0,1709.82735,1405339533.279897335,17,1405339522.217507612,3,8,11.062389723
2300.0,1578.811439,1405339544.878797578,17,1405339534.761482838,4,8,10.117314740
2300.0,1558.139024,1405339556.341150835,17,1405339546.328251227,5,8,10.012899608
2300.0,1591.645362,1405339569.147689268,17,1405339558.820262315,6,8,10.327426953
2300.0,1617.42945,1405339581.028175084,17,1405339570.603144329,7,8,10.425030755
2300.0,1642.310462,1405339593.054899074,17,1405339582.514819295,8,8,10.540079779
2300.0,2851.944911,1405349925.727477236,17,1405349898.374462392,2,1,27.353014844
2300.0,3193.965251,1405349956.413911359,17,1405349926.388877174,3,1,30.025034185
2300.0,2920.713438,1405349986.824236779,17,1405349958.888007182,4,1,27.936229597
2300.0,2714.404152,1405350015.113741391,17,1405349989.293926652,5,1,25.819814739
2300.0,2686.8589,1405350042.329485741,17,1405350016.563039799,6,1,25.766445942
2300.0,2680.10764,1405350070.526596252,17,1405350044.787684424,7,1,25.738911828
2300.0,3203.599478,1405350103.232935986,17,1405350072.977007958,8,1,30.255928028
2400.0,2871.851314,1405355845.161886666,17,1405355832.513825217,2,32,12.648061449
2400.0,2958.189924,1405355859.689259426,17,1405355846.642367074,3,32,13.046892352
2400.0,3024.36164,1405355873.668007465,17,1405355860.329666889,4,32,13.338340576
2400.0,2919.36181,1405355887.176197495,17,1405355874.308410637,5,32,12.867786858
2400.0,2967.574559,1405355901.679864015,17,1405355888.619302379,6,32,13.060561636
2400.0,2962.285471,1405355915.423996429,17,1405355902.317915382,7,32,13.106081047
2400.0,2952.764346,1405355929.828780210,17,1405355916.868308621,8,32,12.960471589
2400.0,2194.058042,1405357788.997163293,17,1405357772.370547117,2,4,16.626616176
2400.0,2127.161911,1405357806.550046998,17,1405357790.442915572,3,4,16.107131426
2400.0,2203.207722,1405357825.823764271,17,1405357809.006478456,4,4,16.817285815
2400.0,2184.068988,1405357842.961823249,17,1405357826.464932540,5,4,16.496890709
2400.0,2114.980603,1405357860.379245945,17,1405357844.406682503,6,4,15.972563442
2400.0,2344.679876,1405357880.760168592,17,1405357862.828593658,7,4,17.931574934
2400.0,2215.730398,1405357899.848731697,17,1405357883.214113445,8,4,16.634618252
2700.0,1535.131109,1405382055.312537488,17,1405382046.628580678,2,8,8.683956810
2700.0,1498.450495,1405382065.233316764,17,1405382056.754237901,3,8,8.479078863
2700.0,1555.002145,1405382075.467482255,17,1405382066.673211409,4,8,8.794270846
2700.0,1533.872713,1405382085.640281235,17,1405382076.909088764,5,8,8.731192471
2700.0,1547.593236,1405382095.078831707,17,1405382086.276546510,6,8,8.802285197
2700.0,1545.098513,1405382105.070658540,17,1405382096.518250281,7,8,8.552408259
2700.0,1592.374936,1405382115.975201529,17,1405382106.549497971,8,8,9.425703558
2700.0,2751.708984,1405391279.357777649,17,1405391254.303256314,2,1,25.054521335
2700.0,2614.28885,1405391304.683925814,17,1405391280.800066833,3,1,23.883858981
2700.0,2816.081382,1405391332.572284253,17,1405391307.138108168,4,1,25.434176085
2700.0,2750.596065,1405391360.064960036,17,1405391335.032701654,5,1,25.032258382
2700.0,2747.890253,1405391385.605440307,17,1405391360.719711451,6,1,24.885728856
2700.0,2385.06153,1405391408.205928501,17,1405391386.260140473,7,1,21.945788028
2700.0,2449.424865,1405391433.034231544,17,1405391410.654708745,8,1,22.379522799
2900.0,1770.40659,1405406457.405794528,17,1405406450.507797756,2,16,6.897996772
2900.0,1792.549228,1405406466.134605159,17,1405406458.843535680,3,16,7.291069479
2900.0,1807.58736,1405406475.614188194,17,1405406468.579663946,4,16,7.034524248
2900.0,1813.29272,1405406483.257056723,17,1405406476.249310522,5,16,7.007746201
2900.0,1774.977538,1405406491.512290741,17,1405406484.700996270,6,16,6.811294471
2900.0,1756.470297,1405406499.649643732,17,1405406492.951710587,7,16,6.697933145
2900.0,1798.05471,1405406506.967456128,17,1405406500.281951623,8,16,6.685504505
2900.0,3024.157537,1405409528.923307106,17,1405409518.412814401,2,32,10.510492705
2900.0,3161.57431,1405409541.434769072,17,1405409530.440654784,3,32,10.994114288
2900.0,3051.575989,1405409553.463803176,17,1405409542.872357827,4,32,10.591445349
2900.0,3111.86693,1405409565.696206665,17,1405409554.931306658,5,32,10.764900007
2900.0,3148.275251,1405409577.235306793,17,1405409566.369055831,6,32,10.866250962
2900.0,3103.562134,1405409589.388608714,17,1405409578.675285059,7,32,10.713323655
2900.0,3079.8424,1405409601.426196936,17,1405409590.828097065,8,32,10.598099871
2900.0,2199.3331,1405413691.938027774,17,1405413675.233963876,2,2,16.704063898
2900.0,2039.443257,1405413709.092742869,17,1405413692.608545114,3,2,16.484197755
2900.0,2043.279345,1405413726.978503363,17,1405413710.533142205,4,2,16.445361158
2900.0,1997.219411,1405413744.519363749,17,1405413728.418745127,5,2,16.100618622
2900.0,1990.28364,1405413762.161486453,17,1405413747.005875530,6,2,15.155610923
