FR,EN,END,Name,START,REP,TR,TIM
1200.0,2570.90051,1405164077.392918453,01,1405164058.644273395,2,16,18.748645058
1200.0,2579.502125,1405164097.789616148,01,1405164078.858993368,3,16,18.930622780
1200.0,2584.380549,1405164117.362710847,01,1405164098.449721879,4,16,18.912988968
1200.0,2472.564012,1405164136.765755581,01,1405164118.828137516,5,16,17.937618065
1200.0,2467.457365,1405164156.421929226,01,1405164138.231603401,6,16,18.190325825
1200.0,2464.681104,1405164176.748675791,01,1405164158.893899354,7,16,17.854776437
1200.0,2463.125108,1405164196.135350620,01,1405164178.253017362,8,16,17.882333258
1200.0,3430.331089,1405166597.943349785,01,1405166569.120199323,2,8,28.823150462
1200.0,3516.714966,1405166628.754967001,01,1405166598.623615640,3,8,30.131351361
1200.0,3354.439017,1405166658.322332600,01,1405166630.241742058,4,8,28.080590542
1200.0,3499.738772,1405166690.046203954,01,1405166660.810410905,5,8,29.235793049
1200.0,3387.841841,1405166719.096430395,01,1405166690.720821042,6,8,28.375609353
1200.0,3459.33032,1405166749.553363981,01,1405166720.563068732,7,8,28.990295249
1200.0,3343.815743,1405166778.077100792,01,1405166750.225647268,8,8,27.851453524
1300.0,1700.612,1405193633.400342800,01,1405193622.899934571,2,32,10.500408229
1300.0,1848.894632,1405193646.451242448,01,1405193634.866145471,3,32,11.585096977
1300.0,1736.194621,1405193659.645631963,01,1405193648.956844192,4,32,10.688787771
1300.0,1839.977277,1405193671.874595522,01,1405193660.303614100,5,32,11.570981422
1300.0,1891.588203,1405193684.616824525,01,1405193672.577671995,6,32,12.039152530
1300.0,1744.872038,1405193697.962958450,01,1405193687.122161110,7,32,10.840797340
1300.0,1797.759074,1405193709.803763303,01,1405193698.622919756,8,32,11.180843547
1300.0,5230.479917,1405196241.116885791,01,1405196193.075987051,2,4,48.040898740
1300.0,5409.217501,1405196292.573442026,01,1405196242.586206937,3,4,49.987235089
1300.0,5117.802602,1405196342.000206681,01,1405196295.046482781,4,4,46.953723900
1300.0,5539.402494,1405196393.733980347,01,1405196342.664874877,5,4,51.069105470
1300.0,5253.60842,1405196442.802161695,01,1405196394.440354067,6,4,48.361807628
1300.0,5445.514138,1405196495.020829075,01,1405196444.270561280,7,4,50.750267795
1300.0,4974.671945,1405196541.912449222,01,1405196496.490063705,8,4,45.422385517
1400.0,1968.674556,1405211597.376881303,01,1405211584.399524548,2,16,12.977356755
1400.0,2111.709158,1405211612.996408911,01,1405211598.838549933,3,16,14.157858978
1400.0,1972.34075,1405211627.604638790,01,1405211614.498065970,4,16,13.106572820
1400.0,2113.48987,1405211642.586409459,01,1405211628.301584180,5,16,14.284825279
1400.0,2047.539342,1405211658.683383298,01,1405211645.093941138,6,16,13.589442160
1400.0,2105.51301,1405211675.380709120,01,1405211661.152121671,7,16,14.228587449
1400.0,2064.408714,1405211690.766133486,01,1405211676.842135394,8,16,13.923998092
1400.0,9565.785759,1405222013.962518992,01,1405221920.799623145,2,2,93.162895847
1400.0,9224.724995,1405222104.668376947,01,1405222014.626550308,3,2,90.041826639
1400.0,9631.968847,1405222201.319621819,01,1405222107.188470007,4,2,94.131151812
1400.0,8754.685099,1405222288.316178035,01,1405222202.786841336,5,2,85.529336699
1400.0,8903.981744,1405222377.558065895,01,1405222290.787521696,6,2,86.770544199
1400.0,8826.968315,1405222465.023439225,01,1405222379.026892639,7,2,85.996546586
1400.0,8916.237044,1405222553.430247615,01,1405222466.494128494,8,2,86.936119121
1700.0,1538.429833,1405256471.027668563,01,1405256462.946594663,2,32,8.081073900
1700.0,1543.158565,1405256480.644613161,01,1405256472.514205645,3,32,8.130407516
1700.0,1534.968542,1405256491.197388922,01,1405256483.100103577,4,32,8.097285345
1700.0,1551.679453,1405256500.887618437,01,1405256492.687723219,5,32,8.199895218
1700.0,1566.841231,1405256510.693632714,01,1405256502.340208220,6,32,8.353424494
1700.0,1606.315709,1405256521.712315982,01,1405256513.168088083,7,32,8.544227899
1700.0,1561.607594,1405256530.673423045,01,1405256522.402416816,8,32,8.271006229
1700.0,4386.201268,1405258567.946235644,01,1405258530.897500399,2,4,37.048735245
1700.0,4370.712988,1405258605.356206510,01,1405258568.634046444,3,4,36.722160066
1700.0,4391.739564,1405258643.788427795,01,1405258606.815084452,4,4,36.973343343
1700.0,4371.794135,1405258681.356567514,01,1405258644.439649846,5,4,36.916917668
1700.0,4554.955085,1405258721.758257906,01,1405258682.853697627,6,4,38.904560279
1700.0,4464.379799,1405258759.979053389,01,1405258722.410850606,7,4,37.568202783
1700.0,4446.798404,1405258798.040151118,01,1405258760.673867136,8,4,37.366283982
1800.0,1713.69786,1405270762.332757120,01,1405270752.405763824,2,16,9.926993296
1800.0,1930.739157,1405270776.175344220,01,1405270764.786772855,3,16,11.388571365
1800.0,1732.87073,1405270788.399446636,01,1405270778.629943702,4,16,9.769502934
1800.0,1898.897246,1405270801.972686093,01,1405270790.853303455,5,16,11.119382638
1800.0,1836.741597,1405270813.491397493,01,1405270802.657292465,6,16,10.834105028
1800.0,1878.312034,1405270825.930549123,01,1405270814.943794704,7,16,10.986754419
1800.0,1821.758541,1405270837.103503617,01,1405270826.614731673,8,16,10.488771944
1800.0,7582.812415,1405279403.055317388,01,1405279333.104206747,2,2,69.951110641
1800.0,7449.863793,1405279472.820597642,01,1405279404.512978504,3,2,68.307619138
1800.0,7561.166288,1405279543.669875160,01,1405279474.277727440,4,2,69.392147720
1800.0,7789.049319,1405279615.778892183,01,1405279544.323330566,5,2,71.455561617
1800.0,7311.525374,1405279683.797396883,01,1405279616.432948487,6,2,67.364448396
1800.0,7355.808765,1405279751.989963686,01,1405279684.482426316,7,2,67.507537370
1800.0,7428.768404,1405279821.127959150,01,1405279752.667249025,8,2,68.460710125
1900.0,2470.393911,1405290269.820269714,01,1405290252.709094376,2,8,17.111175338
1900.0,2606.24146,1405290288.538016055,01,1405290270.471314351,3,8,18.066701704
1900.0,2455.324834,1405290308.063801447,01,1405290291.036629330,4,8,17.027172117
1900.0,2627.603765,1405290327.141956975,01,1405290308.746198741,5,8,18.395758234
1900.0,2547.0471,1405290346.238481910,01,1405290328.596696064,6,8,17.641785846
1900.0,2527.835553,1405290366.487918362,01,1405290348.732039659,7,8,17.755878703
1900.0,2580.660344,1405290387.260615033,01,1405290368.949420712,8,8,18.311194321
1900.0,10263.512335,1405300365.846451174,01,1405300264.836596258,2,1,101.009854916
1900.0,10598.079232,1405300470.611158813,01,1405300366.501909931,3,1,104.109248882
1900.0,10517.753434,1405300576.520106502,01,1405300473.076788140,4,1,103.443318362
1900.0,10285.612561,1405300680.121459984,01,1405300578.983125215,5,1,101.138334769
1900.0,10177.006081,1405300780.937573914,01,1405300680.776219599,6,1,100.161354315
1900.0,10197.379341,1405300882.810006255,01,1405300782.396496593,7,1,100.413509662
1900.0,10425.570685,1405300986.771544383,01,1405300884.268702050,8,1,102.502842333
2000.0,1514.387126,1405309015.597500503,01,1405309008.554628603,2,32,7.042871900
2000.0,1802.673954,1405309025.978029763,01,1405309017.047436081,3,32,8.930593682
2000.0,1569.647976,1405309034.094376986,01,1405309026.621198153,4,32,7.473178833
2000.0,1567.74065,1405309042.277191666,01,1405309034.782037307,5,32,7.495154359
2000.0,1664.91597,1405309052.844025159,01,1405309044.728961271,6,32,8.115063888
2000.0,1688.917173,1405309062.446049926,01,1405309054.290185915,7,32,8.155864011
2000.0,1554.357444,1405309072.309058732,01,1405309064.898777832,8,32,7.410280900
2200.0,1642.947689,1405321552.937615796,01,1405321544.726966888,2,16,8.210648908
2200.0,1813.238123,1405321563.765805507,01,1405321554.387913722,3,16,9.377891785
2200.0,1906.136995,1405321574.161350257,01,1405321564.450252037,4,16,9.711098220
2200.0,1768.437457,1405321585.446326882,01,1405321576.650859721,5,16,8.795467161
2200.0,1833.40619,1405321596.274493915,01,1405321586.892377217,6,16,9.382116698
2200.0,1733.977112,1405321607.491000770,01,1405321598.726709025,7,16,8.764291745
2200.0,1887.193704,1405321618.620695464,01,1405321608.943301490,8,16,9.677393974
2200.0,7016.1798,1405329107.673219078,01,1405329046.634373710,2,2,61.038845368
2200.0,6629.708906,1405329164.876860398,01,1405329108.361473215,3,2,56.515387183
2200.0,6953.273548,1405329225.857012002,01,1405329166.331988586,4,2,59.525023416
2200.0,6622.324074,1405329284.084688694,01,1405329226.504906796,5,2,57.579781898
2200.0,6791.599924,1405329343.245586448,01,1405329284.731332156,6,2,58.514254292
2200.0,6628.605033,1405329401.137576000,01,1405329344.747217299,7,2,56.390358701
2200.0,6611.37422,1405329458.587166875,01,1405329402.589039868,8,2,55.998127007
2300.0,2374.066533,1405338279.332599937,01,1405338264.293468403,2,8,15.039131534
2300.0,2443.946878,1405338296.335800727,01,1405338280.791534363,3,8,15.544266364
2300.0,2289.819046,1405338312.670360059,01,1405338298.791099115,4,8,13.879260944
2300.0,2314.946545,1405338329.411473148,01,1405338315.157735299,5,8,14.253737849
2300.0,2317.152359,1405338345.446297065,01,1405338330.859843145,6,8,14.586453920
2300.0,2323.155036,1405338361.492119878,01,1405338346.933885847,7,8,14.558234031
2300.0,2243.489718,1405338375.959547032,01,1405338362.187750572,8,8,13.771796460
2300.0,9282.36926,1405347061.167976275,01,1405346974.998227238,2,1,86.169749037
2300.0,9027.871927,1405347147.156320603,01,1405347062.645215129,3,1,84.511105474
2300.0,9465.229608,1405347237.202087031,01,1405347148.624739401,4,1,88.577347630
2300.0,9068.631063,1405347323.541204560,01,1405347238.670455248,5,1,84.870749312
2300.0,8992.559969,1405347408.583240428,01,1405347325.040233088,6,1,83.543007340
2300.0,9678.700243,1405347500.947938764,01,1405347411.041256178,7,1,89.906682586
2300.0,8920.136166,1405347586.129927708,01,1405347502.447571423,8,1,83.682356285
2400.0,1684.732233,1405354632.045007399,01,1405354625.016751609,2,32,7.028255790
2400.0,1607.208053,1405354639.313075539,01,1405354632.726300389,3,32,6.586775150
2400.0,1623.561617,1405354647.361251860,01,1405354640.755151450,4,32,6.606100410
2400.0,1600.851932,1405354655.378033021,01,1405354648.806305511,5,32,6.571727510
2400.0,1548.236647,1405354663.055774531,01,1405354656.820063583,6,32,6.235710948
2400.0,1536.540587,1405354670.659574172,01,1405354664.498604538,7,32,6.160969634
