FR,EN,END,Name,START,REP,TR,TIM
1200.0,6600.262564,1405167338.445366825,09,1405167282.553827889,2,8,55.891538936
1200.0,6497.29332,1405167395.164402677,09,1405167340.931545573,3,8,54.232857104
1200.0,6563.200075,1405167451.598613151,09,1405167396.668080823,4,8,54.930532328
1200.0,6822.153535,1405167510.622743134,09,1405167452.264021848,5,8,58.358721286
1200.0,6893.115013,1405167571.612601138,09,1405167513.101831174,6,8,58.510769964
1200.0,6347.856408,1405167625.133389151,09,1405167572.281760250,7,8,52.851628901
1200.0,6522.056022,1405167680.955634298,09,1405167626.604758511,8,8,54.350875787
1700.0,9118.704881,1405256944.565716548,09,1405256892.794422732,2,32,51.771293816
1700.0,9218.795668,1405256999.773506609,09,1405256947.027127025,3,32,52.746379584
1700.0,9190.293464,1405257052.752687701,09,1405257000.433909651,4,32,52.318778050
1700.0,9168.76425,1405257107.205568453,09,1405257055.213227217,5,32,51.992341236
1700.0,9232.971017,1405257161.303510514,09,1405257108.665435433,6,32,52.638075081
1700.0,9219.049828,1405257215.485177350,09,1405257162.833693297,7,32,52.651484053
1700.0,9176.803956,1405257269.096144371,09,1405257216.979589091,8,32,52.116555280
1700.0,5639.631248,1405259328.143622137,09,1405259280.485801733,2,4,47.657820404
1700.0,5914.059944,1405259378.732855642,09,1405259328.795880722,3,4,49.936974920
1700.0,5735.638448,1405259429.665927760,09,1405259381.235551038,4,4,48.430376722
1700.0,6108.38074,1405259482.118184943,09,1405259430.359061199,5,4,51.759123744
1700.0,5759.828728,1405259533.182365611,09,1405259484.586448864,6,4,48.595916747
1700.0,5900.29355,1405259584.577615990,09,1405259534.639681853,7,4,49.937934137
1700.0,5833.208602,1405259636.298818561,09,1405259587.039566987,8,4,49.259251574
2200.0,6558.799866,1405321950.553841374,09,1405321916.920103556,2,16,33.633737818
2200.0,6678.17514,1405321988.286022512,09,1405321953.010887800,3,16,35.275134712
2200.0,6798.599468,1405322026.878747047,09,1405321990.740877760,4,16,36.137869287
2200.0,6716.454708,1405322064.040490879,09,1405322028.345310503,5,16,35.695180376
2200.0,6665.401812,1405322101.301872169,09,1405322064.685457944,6,16,36.616414225
2200.0,6772.328992,1405322139.256856714,09,1405322102.754698049,7,16,36.502158665
2200.0,6551.070725,1405322175.062407980,09,1405322140.705238367,8,16,34.357169613
2200.0,6289.361636,1405330066.506246540,09,1405330012.294952264,2,2,54.211294276
2200.0,6597.203854,1405330125.696250145,09,1405330069.004737512,3,2,56.691512633
2200.0,6214.907392,1405330179.038871693,09,1405330126.395295012,4,2,52.643576681
2200.0,6224.402427,1405330235.073180875,09,1405330180.514040724,5,2,54.559140151
2200.0,6200.515546,1405330290.215681234,09,1405330236.525808842,6,2,53.689872392
2200.0,6753.780648,1405330352.694265359,09,1405330292.713266724,7,2,59.980998635
2200.0,6100.482628,1405330406.893645794,09,1405330355.158699668,8,2,51.734946126
2900.0,10514.9869,1405408724.050672090,09,1405408684.575423347,2,32,39.475248743
2900.0,10452.30365,1405408762.993413885,09,1405408724.688162176,3,32,38.305251709
2900.0,10356.56078,1405408802.244169509,09,1405408764.436257206,4,32,37.807912303
2900.0,10371.20816,1405408842.581767540,09,1405408804.695212548,5,32,37.886554992
2900.0,10396.27161,1405408882.946331081,09,1405408845.025787219,6,32,37.920543862
2900.0,10639.89381,1405408924.234587039,09,1405408884.427268123,7,32,39.807318916
2900.0,10452.732075,1405408965.035885703,09,1405408926.680705761,8,32,38.355179942
1200.0,6329.704787,1405167281.077340545,09,1405167228.463968901,1,8,52.613371644
2200.0,6742.065412,1405321914.467881407,09,1405321878.748247150,1,16,35.719634257
2900.0,10149.449236,1405408683.931091901,09,1405408646.396510956,1,32,37.534580945
2200.0,6156.56676,1405330010.845021637,09,1405329958.615550153,1,2,52.229471484
1700.0,8934.014605,1405256891.337837608,09,1405256840.601189224,1,32,50.736648384
1700.0,5512.568055,1405259279.030317918,09,1405259232.614207222,1,4,46.416110696
