FR,EN,END,Name,START,REP,TR,TIM
1200.0,928.092599,1405166970.027454405,05,1405166961.188257643,2,8,8.839196762
1200.0,954.831606,1405166979.757625981,05,1405166970.691214098,3,8,9.066411883
1200.0,881.131838,1405166988.823318163,05,1405166980.418336823,4,8,8.404981340
1200.0,782.805123,1405166997.737271614,05,1405166990.288502467,5,8,7.448769147
1200.0,846.364458,1405167006.442149190,05,1405166998.398539000,6,8,8.043610190
1200.0,893.886814,1405167017.408629425,05,1405167008.912945085,7,8,8.495684340
1200.0,843.052276,1405167026.887444210,05,1405167018.877601781,8,8,8.009842429
1700.0,875.444786,1405258978.702538020,05,1405258970.816819097,2,4,7.885718923
1700.0,822.541984,1405258987.668496562,05,1405258980.156158398,3,4,7.512338164
1700.0,870.260393,1405258996.245083411,05,1405258988.315532626,4,4,7.929550785
1700.0,826.120442,1405259006.175962378,05,1405258998.705288441,5,4,7.470673937
1700.0,901.653077,1405259016.874678766,05,1405259008.635955221,6,4,8.238723545
1700.0,845.73638,1405259026.039825051,05,1405259018.327895081,7,4,7.711929970
1700.0,760.695502,1405259033.604245378,05,1405259026.689159306,8,4,6.915086072
2200.0,614.922464,1405321727.633636647,05,1405321722.889184297,2,16,4.744452350
2200.0,587.238014,1405321732.983795740,05,1405321728.273827143,3,16,4.709968597
2200.0,593.033538,1405321738.989195553,05,1405321734.427633863,4,16,4.561561690
2200.0,543.666752,1405321744.684609995,05,1405321740.435759369,5,16,4.248850626
2200.0,577.915139,1405321751.845143825,05,1405321747.130413941,6,16,4.714729884
2200.0,559.346646,1405321756.829841982,05,1405321752.490921596,7,16,4.338920386
2200.0,455.754003,1405321761.918448097,05,1405321758.274712902,8,16,3.643735195
2200.0,1202.016577,1405329658.971714573,05,1405329648.399406198,2,2,10.572308375
2200.0,1200.077069,1405329670.967536123,05,1405329660.461658189,3,2,10.505877934
2200.0,1179.31309,1405329682.776307946,05,1405329672.415638139,4,2,10.360669807
2200.0,1203.185166,1405329695.073107460,05,1405329684.227812097,5,2,10.845295363
2200.0,1118.50511,1405329706.721368596,05,1405329696.546619286,6,2,10.174749310
2200.0,936.587611,1405329717.735554951,05,1405329709.208134617,7,2,8.527420334
2200.0,977.993714,1405329726.896352321,05,1405329718.376379753,8,2,8.519972568
2900.0,685.55614,1405408511.115615350,05,1405408506.700479030,2,32,4.415136320
2900.0,588.634217,1405408516.128722737,05,1405408512.553082620,3,32,3.575640117
2900.0,546.95127,1405408522.413685665,05,1405408518.568797024,4,32,3.844888641
2900.0,620.459827,1405408529.063938676,05,1405408524.856686313,5,32,4.207252363
2900.0,545.65566,1405408533.768960423,05,1405408530.499982183,6,32,3.268978240
2900.0,594.09175,1405408538.442319622,05,1405408534.401778569,7,32,4.040541053
2900.0,648.238584,1405408545.399965840,05,1405408540.925283654,8,32,4.474682186
1200.0,808.464018,1405166958.680390646,05,1405166950.919161155,1,8,7.761229491
2200.0,541.277274,1405321720.441613221,05,1405321716.235243835,1,16,4.206369386
2900.0,530.114852,1405408506.067699275,05,1405408502.652691871,1,32,3.415007404
2200.0,1138.766183,1405329646.939791996,05,1405329636.901578627,1,2,10.038213369
1700.0,852.344872,1405258968.355848397,05,1405258960.595586146,1,4,7.760262251
