FR,EN,END,Name,START,REP,TR,TIM
1200.0,2762.377088,1405168352.901134109,16,1405168324.598609069,2,8,28.302525040
1200.0,2720.575205,1405168382.396799389,16,1405168354.501509853,3,8,27.895289536
1200.0,2800.852783,1405168413.554189938,16,1405168385.001124616,4,8,28.553065322
1200.0,2673.334295,1405168441.697006144,16,1405168414.348610813,5,8,27.348395331
1200.0,2690.495418,1405168470.047551728,16,1405168442.492883303,6,8,27.554668425
1200.0,2674.167403,1405168498.270847187,16,1405168470.841181468,7,8,27.429665719
1200.0,2704.319031,1405168528.660855535,16,1405168500.914692485,8,8,27.746163050
1400.0,2368.778465,1405213014.665455785,16,1405212990.770028102,2,16,23.895427683
1400.0,2353.643791,1405213040.105515745,16,1405213016.243698871,3,16,23.861816874
1400.0,2349.693111,1405213066.431924625,16,1405213042.691970722,4,16,23.739953903
1400.0,2347.828831,1405213092.847259484,16,1405213069.051870260,5,16,23.795389224
1400.0,2314.592073,1405213117.870341697,16,1405213094.426715355,6,16,23.443626342
1400.0,2346.934431,1405213142.449010522,16,1405213118.669216095,7,16,23.779794427
1400.0,2416.698622,1405213169.442637060,16,1405213145.042042688,8,16,24.400594372
1400.0,3187.768202,1405224772.584396793,16,1405224740.318173792,2,2,32.266223001
1400.0,3172.950594,1405224807.252262559,16,1405224775.168787398,3,2,32.083475161
1400.0,3432.006908,1405224843.576179584,16,1405224808.829611980,4,2,34.746567604
1400.0,3363.330316,1405224878.477945096,16,1405224844.350458906,5,2,34.127486190
1400.0,3424.059272,1405224915.754708789,16,1405224881.094995218,6,2,34.659713571
1400.0,3212.350816,1405224949.037245706,16,1405224916.528010922,7,2,32.509234784
1400.0,3219.696094,1405224983.141625939,16,1405224950.614263430,8,2,32.527362509
1700.0,2086.878546,1405257765.553939064,16,1405257745.158392550,2,32,20.395546514
1700.0,2076.705945,1405257786.573194514,16,1405257766.301985441,3,32,20.271209073
1700.0,2102.988755,1405257809.599200834,16,1405257789.126984654,4,32,20.472216180
1700.0,2064.571599,1405257830.251890015,16,1405257810.344675099,5,32,19.907214916
1700.0,2153.621826,1405257853.545613580,16,1405257832.815237292,6,32,20.730376288
1700.0,2059.666689,1405257874.417430684,16,1405257854.329291007,7,32,20.088139677
1700.0,2210.153782,1405257898.217911257,16,1405257876.973576840,8,32,21.244334417
1700.0,2286.639045,1405260264.757519236,16,1405260242.274877710,2,4,22.482641526
1700.0,2300.52085,1405260288.667993334,16,1405260266.309816344,3,4,22.358176990
1700.0,2300.294589,1405260313.765488760,16,1405260291.223348969,4,4,22.542139791
1700.0,2440.340668,1405260338.386174889,16,1405260314.517992814,5,4,23.868182075
1700.0,2237.632003,1405260362.911248913,16,1405260340.942871570,6,4,21.968377343
1700.0,2240.030518,1405260386.417271279,16,1405260364.462638346,7,4,21.954632933
1700.0,2278.614688,1405260411.320715141,16,1405260389.017142369,8,4,22.303572772
2200.0,2069.815515,1405322617.619040650,16,1405322598.723310671,2,16,18.895729979
2200.0,1946.16773,1405322636.080914844,16,1405322618.349089681,3,16,17.731825163
2200.0,2017.402018,1405322655.163957344,16,1405322636.803713620,4,16,18.360243724
2200.0,1841.11591,1405322673.618388353,16,1405322656.690106744,5,16,16.928281609
2200.0,1813.69834,1405322691.012148114,16,1405322674.388187697,6,16,16.623960417
2200.0,1810.499963,1405322709.284478172,16,1405322692.536688546,7,16,16.747789626
2200.0,1849.75554,1405322727.655129042,16,1405322710.810529124,8,16,16.844599918
2200.0,2692.356797,1405331059.525817589,16,1405331034.488781380,2,2,25.037036209
2200.0,2519.47905,1405331083.553778921,16,1405331060.253476587,3,2,23.300302334
2200.0,2495.07225,1405331107.227997516,16,1405331084.278492771,4,2,22.949504745
2200.0,2626.810288,1405331133.206105622,16,1405331108.758165674,5,2,24.447939948
2200.0,2457.98529,1405331157.322528465,16,1405331134.784659537,6,2,22.537868928
2200.0,2506.553128,1405331181.856513288,16,1405331158.891665791,7,2,22.964847497
2200.0,2539.605594,1405331205.949100791,16,1405331182.589087348,8,2,23.360013443
2400.0,1787.945754,1405355706.301534182,16,1405355690.218672748,2,32,16.082861434
2400.0,1945.585661,1405355726.081581508,16,1405355708.822842210,3,32,17.258739298
2400.0,1946.498137,1405355745.984782544,16,1405355728.604808180,4,32,17.379974364
2400.0,1794.585777,1405355762.586259715,16,1405355746.700785808,5,32,15.885473907
2400.0,1768.331557,1405355780.912456665,16,1405355765.106308030,6,32,15.806148635
2400.0,1823.42555,1405355798.607336862,16,1405355782.429675255,7,32,16.177661607
2400.0,1862.207562,1405355817.672165472,16,1405355801.173142464,8,32,16.499023008
2400.0,1897.635146,1405357637.745269390,16,1405357620.607265742,2,4,17.138003648
2400.0,1890.045526,1405357655.454284493,16,1405357638.457838546,3,4,16.996445947
2400.0,1938.528774,1405357674.351811141,16,1405357656.975524617,4,4,17.376286524
2400.0,1925.374868,1405357694.207231249,16,1405357676.873328436,5,4,17.333902813
2400.0,1897.561859,1405357713.805682410,16,1405357696.730660075,6,4,17.075022335
2400.0,1993.933687,1405357732.395690183,16,1405357714.522939462,7,4,17.872750721
2400.0,1940.395672,1405357752.328895929,16,1405357734.920176514,8,4,17.408719415
2500.0,1746.322777,1405369823.956244237,16,1405369808.479655789,2,32,15.476588448
2500.0,1792.021258,1405369840.498420879,16,1405369824.667046333,3,32,15.831374546
2500.0,1841.87664,1405369859.262446187,16,1405369843.020780255,4,32,16.241665932
2500.0,1906.234363,1405369877.246631843,16,1405369860.778759332,5,32,16.467872511
2500.0,2041.46832,1405369896.701460549,16,1405369878.767557514,6,32,17.933903035
2500.0,1822.665062,1405369914.147940580,16,1405369898.215728596,7,32,15.932211984
2500.0,1974.93867,1405369933.846652262,16,1405369916.670160473,8,32,17.176491789
2700.0,1777.735796,1405381935.541014486,16,1405381920.301843120,2,8,15.239171366
2700.0,1772.029858,1405381951.430101875,16,1405381936.245802018,3,8,15.184299857
2700.0,1808.904581,1405381967.986229212,16,1405381952.942527279,4,8,15.043701933
2700.0,1755.475649,1405381983.853212344,16,1405381968.694074527,5,8,15.159137817
2700.0,1710.236475,1405381999.439957706,16,1405381984.558744863,6,8,14.881212843
2700.0,1822.08122,1405382016.617164274,16,1405382000.950517745,7,8,15.666646529
2700.0,1767.383274,1405382034.359206255,16,1405382019.173996273,8,8,15.185209982
2700.0,1711.096135,1405391123.984008574,16,1405391108.434198534,2,1,15.549810040
2700.0,1791.137895,1405391140.904557890,16,1405391124.726033478,3,1,16.178524412
2700.0,1702.870608,1405391158.014298167,16,1405391142.413216343,4,1,15.601081824
2700.0,1717.07971,1405391174.313787174,16,1405391158.719923628,5,1,15.593863546
2700.0,1707.931089,1405391192.334645605,16,1405391176.827881126,6,1,15.506764479
2700.0,1707.767508,1405391210.373856954,16,1405391194.847905596,7,1,15.525951358
2700.0,1709.626182,1405391228.423866633,16,1405391212.886372353,8,1,15.537494280
2900.0,1699.83761,1405406344.911464545,16,1405406330.513599427,2,16,14.397865118
2900.0,1683.309968,1405406360.523212900,16,1405406346.417143666,3,16,14.106069234
2900.0,1731.022309,1405406377.424954034,16,1405406363.033887212,4,16,14.391066822
2900.0,1669.835482,1405406392.989964373,16,1405406378.965893705,5,16,14.024070668
2900.0,1706.99367,1405406408.801395575,16,1405406394.493108226,6,16,14.308287349
2900.0,1691.706131,1405406424.557664702,16,1405406410.306486529,7,16,14.251178173
2900.0,1689.658006,1405406441.375192576,16,1405406427.070027749,8,16,14.305164827
2900.0,1918.60768,1405409402.123312767,16,1405409386.696689019,2,32,15.426623748
2900.0,1905.69039,1405409418.419238153,16,1405409402.866433901,3,32,15.552804252
2900.0,1752.59879,1405409435.348887748,16,1405409420.940567109,4,32,14.408320639
2900.0,1879.02639,1405409452.529910937,16,1405409436.854062066,5,32,15.675848871
2900.0,1872.8507,1405409470.687057248,16,1405409455.039797312,6,32,15.647259936
2900.0,1903.98251,1405409488.869235277,16,1405409473.200935949,7,32,15.668299328
2900.0,1872.450229,1405409505.936335263,16,1405409490.374391884,8,32,15.561943379
2900.0,2271.394434,1405413523.627197736,16,1405413504.382733402,2,2,19.244464334
2900.0,2387.558211,1405413544.971585593,16,1405413524.327588961,3,2,20.643996632
2900.0,2343.39482,1405413566.447010172,16,1405413546.501634868,4,2,19.945375304
2900.0,2469.472197,1405413590.123389227,16,1405413568.994267351,5,2,21.129121876
2900.0,2390.447934,1405413610.959545657,16,1405413590.861056457,6,2,20.098489200
