FR,EN,END,Name,START,REP,TR,TIM
1600.0,1338.984462,1405233848.327299112,10,1405233836.844177386,2,16,11.483121726
1600.0,1298.534505,1405233861.861866257,10,1405233850.828416737,3,16,11.033449520
1600.0,1285.000395,1405233873.890294475,10,1405233862.513182316,4,16,11.377112159
1600.0,1287.483995,1405233885.661945197,10,1405233874.541873041,5,16,11.120072156
1600.0,1361.792959,1405233897.884245192,10,1405233886.313671230,6,16,11.570573962
1600.0,1290.893917,1405233909.760152591,10,1405233898.572795203,7,16,11.187357388
1600.0,1361.762788,1405233922.242406214,10,1405233910.452473852,8,16,11.789932362
1600.0,1324.099518,1405238120.021583068,10,1405238108.959304474,2,32,11.062278594
1600.0,1300.934214,1405238131.691225988,10,1405238120.673047298,3,32,11.018178690
1600.0,1300.314917,1405238143.164133376,10,1405238132.343270391,4,32,10.820862985
1600.0,1255.652109,1405238155.294898667,10,1405238144.619654160,5,32,10.675244507
1600.0,1362.170808,1405238168.150487674,10,1405238156.755846396,6,32,11.394641278
1600.0,1311.286166,1405238181.680352699,10,1405238170.612269597,7,32,11.068083102
1600.0,1368.315292,1405238193.975248918,10,1405238182.332484172,8,32,11.642764746
2000.0,1165.283801,1405306019.771605402,10,1405306010.500132530,2,16,9.271472872
2000.0,1126.370589,1405306029.350645773,10,1405306020.415679404,3,16,8.934966369
2000.0,1251.070916,1405306040.317273295,10,1405306030.799205381,4,16,9.518067914
2000.0,1132.967192,1405306051.797433202,10,1405306042.769241545,5,16,9.028191657
2000.0,1109.038852,1405306061.580600623,10,1405306052.441681279,6,16,9.138919344
2000.0,1169.088733,1405306071.510283807,10,1405306062.223240740,7,16,9.287043067
2000.0,1125.31136,1405306082.141120148,10,1405306072.956604523,8,16,9.184515625
2500.0,1018.745495,1405366219.831960017,10,1405366212.340593241,2,16,7.491366776
2500.0,1163.003622,1405366228.596576787,10,1405366220.509953500,3,16,8.086623287
2500.0,1071.091283,1405366239.022329015,10,1405366231.044483852,4,16,7.977845163
2500.0,1078.311252,1405366248.411814126,10,1405366240.465403318,5,16,7.946410808
2500.0,1210.215306,1405366259.265366557,10,1405366250.860301603,6,16,8.405064954
2500.0,1127.55724,1405366268.724086376,10,1405366260.746199945,7,16,7.977886431
2500.0,1172.62206,1405366279.262185498,10,1405366271.173901414,8,16,8.088284084
2500.0,1162.684216,1405369426.148643683,10,1405369418.164357873,2,32,7.984285810
2500.0,1059.671067,1405369435.905397460,10,1405369428.596245096,3,32,7.309152364
2500.0,1080.00667,1405369443.970042784,10,1405369436.551771501,4,32,7.418271283
2500.0,1312.15498,1405369453.274183267,10,1405369444.608612167,5,32,8.665571100
2500.0,1118.998745,1405369462.336589050,10,1405369454.715656049,6,32,7.620933001
2500.0,1217.161353,1405369472.919271792,10,1405369464.785556082,7,32,8.133715710
2500.0,1137.606782,1405369482.058364152,10,1405369474.363211728,8,32,7.695152424
1600.0,1210.906432,1405233835.388031883,10,1405233824.776557009,1,16,10.611474874
1600.0,1110.504025,1405238106.498738332,10,1405238096.969881487,1,32,9.528856845
2000.0,1113.14953,1405306009.039559572,10,1405306000.201242690,1,16,8.838316882
2500.0,1008.683044,1405369417.525714282,10,1405369410.401806987,1,32,7.123907295
2500.0,976.63686,1405366211.702168649,10,1405366204.468980661,1,16,7.233187988
