FR,EN,END,Name,START,REP,TR,TIM
1600.0,480.78361,1405234863.474356807,20,1405234859.224117768,2,16,4.250239039
1600.0,343.632232,1405234867.978558734,20,1405234864.967155230,3,16,3.011403504
1600.0,350.00662,1405234871.824859301,20,1405234868.753211109,4,16,3.071648192
1600.0,382.671385,1405234875.691978875,20,1405234872.509074500,5,16,3.182904375
1600.0,367.23375,1405234879.625547999,20,1405234876.376153200,6,16,3.249394799
1600.0,411.993613,1405234883.851881239,20,1405234880.313265275,7,16,3.538615964
1600.0,350.770825,1405234887.756690205,20,1405234884.575748141,8,16,3.180942064
1600.0,448.870236,1405239242.506175166,20,1405239238.801454920,2,32,3.704720246
1600.0,353.454559,1405239248.078201942,20,1405239245.007299715,3,32,3.070902227
1600.0,418.852708,1405239252.286859220,20,1405239248.772381224,4,32,3.514477996
1600.0,441.869237,1405239258.322508466,20,1405239254.779207270,5,32,3.543301196
1600.0,364.618851,1405239263.988133790,20,1405239260.816000106,6,32,3.172133684
1600.0,445.654892,1405239268.350786692,20,1405239264.672520979,7,32,3.678265713
1600.0,417.941826,1405239274.361808414,20,1405239270.847605977,8,32,3.514202437
1700.0,297.076424,1405254161.143760938,20,1405254158.498191908,2,16,2.645569030
1700.0,463.160881,1405254166.572063663,20,1405254162.644304993,3,16,3.927758670
1700.0,359.112532,1405254172.018250429,20,1405254169.111513315,4,16,2.906737114
1700.0,347.561303,1405254175.764138110,20,1405254172.738788322,5,16,3.025349788
1700.0,312.673261,1405254179.095606517,20,1405254176.449237860,6,16,2.646368657
1700.0,408.398618,1405254184.084552259,20,1405254180.584025574,7,16,3.500526685
1700.0,372.288703,1405254187.971633198,20,1405254184.803712511,8,16,3.167920687
1700.0,386.143926,1405258309.879184437,20,1405258306.845987936,2,32,3.033196501
1700.0,286.637308,1405258313.025106423,20,1405258310.559630992,3,32,2.465475431
1700.0,350.779643,1405258317.580067546,20,1405258314.509017286,4,32,3.071050260
1700.0,487.385925,1405258322.288081140,20,1405258318.260689473,5,32,4.027391667
1700.0,483.410303,1405258328.576508241,20,1405258324.777102480,6,32,3.799405761
1700.0,383.665921,1405258334.194226234,20,1405258331.106580151,7,32,3.087646083
1700.0,308.950295,1405258339.349112200,20,1405258336.685101464,8,32,2.664010736
2000.0,279.361155,1405306935.168318312,20,1405306932.814765879,2,16,2.353552433
2000.0,367.902407,1405306939.534563832,20,1405306936.646587630,3,16,2.887976202
2000.0,304.913386,1405306943.463764850,20,1405306941.010369104,4,16,2.453395746
2000.0,315.231355,1405306947.518412510,20,1405306944.938967655,5,16,2.579444855
2000.0,278.133398,1405306951.267232940,20,1405306948.994656244,6,16,2.272576696
2000.0,301.254405,1405306955.261928935,20,1405306952.748048557,7,16,2.513880378
2000.0,279.442177,1405306959.036344756,20,1405306956.739983930,8,16,2.296360826
2000.0,315.647674,1405310675.280061003,20,1405310672.835161727,2,32,2.444899276
2000.0,330.746454,1405310679.279033710,20,1405310676.760122660,3,32,2.518911050
2000.0,269.191689,1405310682.950836476,20,1405310680.757584716,4,32,2.193251760
2000.0,419.72202,1405310687.506237752,20,1405310684.432235626,5,32,3.074002126
2000.0,293.713219,1405310691.396440647,20,1405310688.984755357,6,32,2.411685290
2000.0,501.26561,1405310696.678972799,20,1405310692.910141857,7,32,3.768830942
2000.0,416.861982,1405310701.215140648,20,1405310698.208398710,8,32,3.006741938
2300.0,317.281874,1405338106.848997723,20,1405338104.551555590,2,16,2.297442133
2300.0,274.809028,1405338110.366548457,20,1405338108.319003181,3,16,2.047545276
2300.0,264.644794,1405338114.932336651,20,1405338112.880168932,4,16,2.052167719
2300.0,338.410241,1405338118.910148719,20,1405338116.405317624,5,16,2.504831095
2300.0,282.25023,1405338122.617744515,20,1405338120.582533794,6,16,2.035210721
2300.0,327.724916,1405338127.637424941,20,1405338125.139858688,7,16,2.497566253
2300.0,313.009416,1405338130.683314014,20,1405338128.306395738,8,16,2.376918276
2500.0,298.970589,1405366996.812237996,20,1405366994.677887929,2,16,2.134350067
2500.0,269.836104,1405367000.209031138,20,1405366998.280449331,3,16,1.928581807
2500.0,248.606492,1405367004.565413323,20,1405367002.682275991,4,16,1.883137332
2500.0,293.058992,1405367009.219207882,20,1405367007.036947946,5,16,2.182259936
2500.0,266.410052,1405367012.649849361,20,1405367010.687120520,6,16,1.962728841
2500.0,274.868583,1405367017.213115223,20,1405367015.161183985,7,16,2.051931238
2500.0,320.856331,1405367020.915319245,20,1405367018.719640299,8,16,2.195678946
2500.0,290.727258,1405370254.610278470,20,1405370252.687615996,2,32,1.922662474
2500.0,275.596185,1405370259.092258858,20,1405370257.122902673,3,32,1.969356185
2500.0,262.275878,1405370262.471840007,20,1405370260.558407248,4,32,1.913432759
2500.0,249.438069,1405370266.665317315,20,1405370264.976059496,5,32,1.689257819
2500.0,257.275786,1405370271.049512609,20,1405370269.135320124,6,32,1.914192485
2500.0,320.691618,1405370274.630351023,20,1405370272.515583464,7,32,2.114767559
2500.0,326.936593,1405370279.315655677,20,1405370277.100141404,8,32,2.215514273
2500.0,921.698406,1405379044.748969221,20,1405379036.272659823,2,1,8.476309398
2500.0,866.382167,1405379054.195570227,20,1405379046.218762957,3,1,7.976807270
2500.0,796.14909,1405379064.053537468,20,1405379056.701394591,4,1,7.352142877
2500.0,761.4383,1405379071.736659670,20,1405379064.715852654,5,1,7.020807016
2500.0,802.539713,1405379079.789561504,20,1405379072.398206305,6,1,7.391355199
2500.0,764.917395,1405379087.552427396,20,1405379080.489917603,7,1,7.062509793
2500.0,762.185209,1405379096.055200342,20,1405379089.017726653,8,1,7.037473689
2700.0,252.0769,1405383864.219423862,20,1405383862.412179391,2,32,1.807244471
2700.0,349.546584,1405383868.839292638,20,1405383866.685430465,3,32,2.153862173
2700.0,248.224057,1405383871.997627898,20,1405383870.303661301,4,32,1.693966597
2700.0,254.01623,1405383874.426692478,20,1405383872.660246432,5,32,1.766446046
2700.0,246.155076,1405383878.653384470,20,1405383876.896026286,6,32,1.757358184
2700.0,329.219044,1405383883.257524188,20,1405383881.160822299,7,32,2.096701889
2700.0,287.144125,1405383886.670964381,20,1405383884.720146940,8,32,1.950817441
2800.0,253.15686,1405393852.192369341,20,1405393850.549487421,2,16,1.642881920
2800.0,267.537043,1405393856.473588235,20,1405393854.661018629,3,16,1.812569606
2800.0,264.89661,1405393860.725852524,20,1405393858.940801006,4,16,1.785051518
2800.0,263.123311,1405393865.015793102,20,1405393863.192720711,5,16,1.823072391
2800.0,361.51319,1405393868.835245377,20,1405393866.516768298,6,16,2.318477079
2800.0,274.523047,1405393872.059374297,20,1405393870.299690229,7,16,1.759684068
2800.0,294.708965,1405393874.796216068,20,1405393872.756457336,8,16,2.039758732
2800.0,242.26053,1405396942.303061694,20,1405396940.631520032,2,32,1.671541662
2800.0,348.143051,1405396946.925219130,20,1405396944.783415630,3,32,2.141803500
2800.0,263.001082,1405396950.020840810,20,1405396948.394419088,4,32,1.626421722
2800.0,227.28122,1405396952.190687011,20,1405396950.682913467,5,32,1.507773544
2800.0,245.896682,1405396956.446483134,20,1405396954.689796078,6,32,1.756687056
2800.0,433.81582,1405396961.420134540,20,1405396958.921631421,7,32,2.498503119
2800.0,276.00403,1405396964.668518379,20,1405396962.885559237,8,32,1.782959142
2901.0,257.401497,1405421938.511106394,20,1405421937.237440346,2,32,1.273666048
2901.0,301.915189,1405421942.351026925,20,1405421940.968355383,3,32,1.382671542
2901.0,288.711272,1405421946.517256332,20,1405421944.817661328,4,32,1.699595004
2901.0,235.881457,1405421950.259282335,20,1405421948.981949416,5,32,1.277332919
2901.0,243.185926,1405421954.027043779,20,1405421952.747951330,6,32,1.279092449
2901.0,244.928303,1405421955.997437341,20,1405421954.702816900,7,32,1.294620441
2901.0,275.165962,1405421957.962343872,20,1405421956.648348540,8,32,1.313995332
2901.0,607.250858,1405428460.749216134,20,1405428456.369081050,2,1,4.380135084
2901.0,665.052736,1405428468.050193502,20,1405428463.207888829,3,1,4.842304673
2901.0,794.51688,1405428474.479351660,20,1405428468.701332738,4,1,5.778018922
2901.0,695.27295,1405428482.033938706,20,1405428476.962947892,5,1,5.070990814
2901.0,802.884555,1405428488.531670101,20,1405428482.687350129,6,1,5.844319972
2901.0,767.285286,1405428496.561156730,20,1405428490.994657822,7,1,5.566498908
2901.0,631.557514,1405428503.665679843,20,1405428499.060300894,8,1,4.605378949
1600.0,434.514977,1405234856.692870976,20,1405234852.974578199,1,16,3.718292777
1700.0,392.340013,1405254157.814501034,20,1405254154.497633600,1,16,3.316867434
2800.0,322.928707,1405393849.075451822,20,1405393846.924863869,1,16,2.150587953
