FR,EN,END,Name,START,REP,TR,TIM
1600.0,6802.337758,1405233551.996061464,09,1405233508.444934547,2,16,43.551126917
1600.0,6708.634785,1405233595.673273551,09,1405233552.687427431,3,16,42.985846120
1600.0,6816.075365,1405233640.463217365,09,1405233596.327676384,4,16,44.135540981
1600.0,6909.07089,1405233687.581554542,09,1405233642.965555417,5,16,44.615999125
1600.0,6788.993137,1405233733.198923274,09,1405233689.041160894,6,16,44.157762380
1600.0,6807.838721,1405233778.794353886,09,1405233734.659115875,7,16,44.135238011
1600.0,6658.380659,1405233823.277202506,09,1405233780.289534298,8,16,42.987668208
1600.0,9104.098161,1405237757.977149915,09,1405237704.526647984,2,32,53.450501931
1600.0,9181.932143,1405237812.690033204,09,1405237758.636110511,3,32,54.053922693
1600.0,9327.664716,1405237870.518634706,09,1405237815.154008269,4,32,55.364626437
1600.0,9158.009986,1405237927.046114767,09,1405237872.986543161,5,32,54.059571606
1600.0,9366.737007,1405237983.709085284,09,1405237928.543736073,6,32,55.165349211
1600.0,9373.851897,1405238039.835670013,09,1405237984.364828263,7,32,55.470841750
1600.0,9206.290713,1405238094.496739685,09,1405238040.491564071,8,32,54.005175614
2000.0,6654.66247,1405305766.652278478,09,1405305728.868756356,2,16,37.783522122
2000.0,6738.54224,1405305807.432801959,09,1405305769.144142713,3,16,38.288659246
2000.0,6575.528945,1405305845.895575150,09,1405305808.885165243,4,16,37.010409907
2000.0,6456.25656,1405305881.426086371,09,1405305846.541794066,5,16,34.884292305
2000.0,6589.97239,1405305920.298703425,09,1405305882.887835980,6,16,37.410867445
2000.0,6839.732824,1405305961.716816608,09,1405305922.752419903,7,16,38.964396705
2000.0,6592.810044,1405305999.553161889,09,1405305962.363505894,8,16,37.189655995
2500.0,6975.459034,1405365999.877012916,09,1405365966.620063379,2,16,33.256949537
2500.0,6787.107459,1405366032.133732544,09,1405366000.520197017,3,16,31.613535527
2500.0,6958.025115,1405366066.256248943,09,1405366032.774166256,4,16,33.482082687
2500.0,6831.966325,1405366101.101602866,09,1405366068.708894138,5,16,32.392708728
2500.0,6921.974142,1405366134.965685702,09,1405366102.557178444,6,16,32.408507258
2500.0,6785.660528,1405366168.340258898,09,1405366136.474965465,7,16,31.865293433
2500.0,6889.720954,1405366202.984466208,09,1405366170.804548162,8,16,32.179918046
2500.0,9506.90923,1405369155.576167253,09,1405369114.742776402,2,32,40.833390851
2500.0,9596.000972,1405369197.225620650,09,1405369156.218270115,3,32,41.007350535
2500.0,9578.09651,1405369239.581252392,09,1405369198.671595928,4,32,40.909656464
2500.0,9582.367476,1405369281.120964933,09,1405369240.237094669,5,32,40.883870264
2500.0,9544.94181,1405369323.555804233,09,1405369282.568035839,6,32,40.987768394
2500.0,9662.815534,1405369366.362182276,09,1405369325.003664775,7,32,41.358517501
2500.0,9557.956822,1405369409.723593862,09,1405369368.812723046,8,32,40.910870816
2800.0,10153.666847,1405395896.561668248,09,1405395857.217475184,2,32,39.344193064
2800.0,10262.05019,1405395938.490242629,09,1405395899.011578975,3,32,39.478663654
2800.0,10185.252952,1405395979.863927773,09,1405395940.984377193,4,32,38.879550580
2800.0,10201.03371,1405396020.212275761,09,1405395980.501286296,5,32,39.710989465
2800.0,10143.168039,1405396061.344574551,09,1405396022.658940667,6,32,38.685633884
2800.0,10210.41386,1405396102.503797651,09,1405396062.785551881,7,32,39.718245770
2800.0,9974.37355,1405396142.955344372,09,1405396104.984991336,8,32,37.970353036
2901.0,11809.55521,1405421012.002125071,09,1405420976.504957032,2,32,35.497168039
2901.0,11982.11213,1405421048.758302241,09,1405421012.635822663,3,32,36.122479578
2901.0,12022.91375,1405421086.237494332,09,1405421050.197091060,4,32,36.040403272
2901.0,12126.943688,1405421125.132705640,09,1405421088.718866075,5,32,36.413839565
2901.0,11857.625512,1405421162.082383595,09,1405421126.631605926,6,32,35.450777669
2901.0,12172.834017,1405421199.130211838,09,1405421162.720660999,7,32,36.409550839
2901.0,12003.754849,1405421236.496544780,09,1405421200.571201995,8,32,35.925342785
1600.0,6571.927489,1405233507.758450688,09,1405233466.312862155,1,16,41.445588533
2800.0,9972.54411,1405395854.770831742,09,1405395816.395647192,1,32,38.375184550
2901.0,12128.12778,1405420975.066701480,09,1405420938.170563636,1,32,36.896137844
1600.0,9028.500911,1405237703.870379279,09,1405237650.693253741,1,32,53.177125538
2000.0,6282.983975,1405305727.417968857,09,1405305693.180527502,1,16,34.237441355
2500.0,9449.939516,1405369113.255556133,09,1405369072.748720975,1,32,40.506835158
2500.0,6679.274343,1405365964.174072134,09,1405365932.894411109,1,16,31.279661025
