Threads,Frequecy,EnergySavings,TimeSavings,Energy
enwik4-Whirlpool_new.csv,1700.0,32,13.08,-57.19,508.30779999999993,4235.419
enwik4-SHA2_new.csv,2200.0,32,24.55,-47.61,286.85450000000003,2274.7879999999996
