FR,EN,END,Name,START,REP,TR,TIM
1600.0,232.055976,1405234266.153785421,14,1405234264.404691137,2,16,1.749094284
1600.0,212.192526,1405234270.186360269,14,1405234268.610128849,3,16,1.576231420
1600.0,242.00582,1405234274.466939904,14,1405234272.644259656,4,16,1.822680248
1600.0,172.292955,1405234278.127786854,14,1405234276.924417987,5,16,1.203368867
1600.0,177.576306,1405234281.886541523,14,1405234280.626812248,6,16,1.259729275
1600.0,199.100162,1405234284.010358213,14,1405234282.575110708,7,16,1.435247505
1600.0,240.496455,1405234286.409959340,14,1405234284.661952440,8,16,1.748006900
1600.0,304.52767,1405238590.986583332,14,1405238588.892544135,2,32,2.094039197
1600.0,249.677178,1405238594.099715895,14,1405238592.445248747,3,32,1.654467148
1600.0,268.584764,1405238598.343352506,14,1405238596.561072102,4,32,1.782280404
1600.0,219.2664,1405238602.249868583,14,1405238600.807299443,5,32,1.442569140
1600.0,208.732016,1405238606.071892018,14,1405238604.708231611,6,32,1.363660407
1600.0,232.963959,1405238608.251213491,14,1405238606.723190856,7,32,1.528022635
1600.0,264.019724,1405238612.447583717,14,1405238610.712584687,8,32,1.734999030
2000.0,199.834564,1405306396.326870690,14,1405306395.110839205,2,16,1.216031485
2000.0,211.968634,1405306400.072157563,14,1405306398.777906281,3,16,1.294251282
2000.0,252.2846,1405306402.391350134,14,1405306400.713778018,4,16,1.677572116
2000.0,176.127864,1405306405.931157724,14,1405306404.841409012,5,16,1.089748712
2000.0,184.079926,1405306407.730190896,14,1405306406.574518534,6,16,1.155672362
2000.0,230.487932,1405306409.911966338,14,1405306408.411528371,7,16,1.500437967
2000.0,199.039237,1405306411.900839631,14,1405306410.593705694,8,16,1.307133937
2500.0,221.700885,1405366556.109525533,14,1405366554.842195384,2,16,1.267330149
2500.0,222.255624,1405366558.025744658,14,1405366556.746598849,3,16,1.279145809
2500.0,174.71468,1405366559.602038445,14,1405366558.664355967,4,16,.937682478
2500.0,183.075651,1405366562.020597931,14,1405366561.043514193,5,16,.977083738
2500.0,184.420518,1405366563.588412484,14,1405366562.656272424,6,16,.932140060
2500.0,178.29163,1405366566.016922806,14,1405366565.066461264,7,16,.950461542
2500.0,188.003336,1405366567.694307478,14,1405366566.650835347,8,16,1.043472131
2500.0,228.39189,1405369777.787720174,14,1405369776.700177376,2,32,1.087542798
2500.0,237.748032,1405369779.604237142,14,1405369778.464479508,3,32,1.139757634
2500.0,215.164402,1405369781.303385506,14,1405369780.275930478,4,32,1.027455028
2500.0,207.153644,1405369783.751783975,14,1405369782.746664419,5,32,1.005119556
2500.0,209.441862,1405369785.397026212,14,1405369784.388856916,6,32,1.008169296
2500.0,200.452112,1405369787.805795684,14,1405369786.838906153,7,32,.966889531
2500.0,188.35014,1405369789.308322698,14,1405369788.443510989,8,32,.864811709
2800.0,240.190426,1405396505.676882012,14,1405396504.628380665,2,32,1.048501347
2800.0,240.488001,1405396507.361619489,14,1405396506.313664483,3,32,1.047955006
2800.0,216.51898,1405396509.709903210,14,1405396508.799658200,4,32,.910245010
2800.0,226.051384,1405396511.329723444,14,1405396510.342160981,5,32,.987562463
2800.0,215.238642,1405396513.718678489,14,1405396512.767101118,6,32,.951577371
2800.0,200.57037,1405396515.171437699,14,1405396514.352664209,7,32,.818773490
2800.0,218.690323,1405396517.513380192,14,1405396516.610732546,8,32,.902647646
2901.0,219.700836,1405421557.403067250,14,1405421556.707712727,2,32,.695354523
2901.0,262.024258,1405421559.713373513,14,1405421558.838373318,3,32,.875000195
2901.0,213.249678,1405421561.059644318,14,1405421560.387563785,4,32,.672080533
2901.0,273.87591,1405421563.391960606,14,1405421562.497895652,5,32,.894064954
2901.0,263.033194,1405421565.732861896,14,1405421564.827839023,6,32,.905022873
2901.0,264.747504,1405421567.250113442,14,1405421566.374227912,7,32,.875885530
2901.0,241.12939,1405421569.470610270,14,1405421568.684346964,8,32,.786263306
1600.0,304.47798,1405234262.950631846,14,1405234260.693587940,1,16,2.257043906
2800.0,346.588528,1405396503.994372695,14,1405396502.517430127,1,32,1.476942568
2901.0,409.50427,1405421554.269422401,14,1405421552.882197026,1,32,1.387225375
1600.0,430.597636,1405238587.440114622,14,1405238584.513579184,1,32,2.926535438
2000.0,259.200026,1405306392.661389072,14,1405306391.004894505,1,16,1.656494567
2500.0,353.164648,1405369776.063859426,14,1405369774.382091266,1,32,1.681768160
2500.0,291.098336,1405366552.395136156,14,1405366550.745158632,1,16,1.649977524
