FR,EN,END,Name,START,REP,TR,TIM
1600.0,712.38057,1405233197.266665246,03,1405233190.801994503,2,16,6.464670743
1600.0,790.326764,1405233205.809956327,03,1405233198.755837286,3,16,7.054119041
1600.0,839.571622,1405233214.072718028,03,1405233206.498804828,4,16,7.573913200
1600.0,788.457087,1405233221.955260304,03,1405233214.723360930,5,16,7.231899374
1600.0,718.314388,1405233229.095607905,03,1405233222.605246519,6,16,6.490361386
1600.0,780.597764,1405233237.669009385,03,1405233230.547393458,7,16,7.121615927
1600.0,700.685744,1405233244.726934647,03,1405233238.356526404,8,16,6.370408243
1600.0,763.608089,1405237383.323871336,03,1405237376.577731621,2,32,6.746139715
1600.0,773.875642,1405237391.246894727,03,1405237384.776594014,3,32,6.470300713
1600.0,820.383975,1405237399.880252935,03,1405237392.740691758,4,32,7.139561177
1600.0,818.63246,1405237407.342396917,03,1405237400.532686994,5,32,6.809709923
1600.0,775.449846,1405237415.628480378,03,1405237408.835765638,6,32,6.792714740
1600.0,836.564463,1405237423.364440780,03,1405237416.278224051,7,32,7.086216729
1600.0,737.141689,1405237431.204688156,03,1405237424.819713054,8,32,6.384975102
2000.0,719.574932,1405305440.218103758,03,1405305434.285125612,2,16,5.932978146
2000.0,632.152653,1405305448.110333310,03,1405305442.710089283,3,16,5.400244027
2000.0,642.074002,1405305455.931318141,03,1405305450.562663196,4,16,5.368654945
2000.0,701.659356,1405305462.589403952,03,1405305456.574701449,5,16,6.014702503
2000.0,612.891028,1405305470.170463079,03,1405305465.089598495,6,16,5.080864584
2000.0,642.89836,1405305478.173578320,03,1405305472.623948971,7,16,5.549629349
2000.0,627.404854,1405305486.020555578,03,1405305480.626423412,8,16,5.394132166
2000.0,767.702004,1405309108.486133799,03,1405309102.697469575,2,32,5.788664224
2000.0,701.09491,1405309116.722739339,03,1405309110.936156688,3,32,5.786582651
2000.0,732.582042,1405309123.802015213,03,1405309118.167730336,4,32,5.634284877
2000.0,705.000317,1405309129.937449508,03,1405309124.481053374,5,32,5.456396134
2000.0,727.68242,1405309136.052008417,03,1405309130.594663390,6,32,5.457345027
2000.0,667.489042,1405309142.328051655,03,1405309136.750911873,7,32,5.577139782
2000.0,662.949882,1405309149.844349721,03,1405309144.780834873,8,32,5.063514848
2400.0,592.20253,1405351479.391364655,03,1405351474.650201365,2,16,4.741163290
2400.0,587.62175,1405351485.545871594,03,1405351480.833266892,3,16,4.712604702
2400.0,695.4522,1405351491.286547716,03,1405351486.184922094,4,16,5.101625622
2400.0,634.970046,1405351497.538884860,03,1405351492.742125996,5,16,4.796758864
2400.0,645.41801,1405351503.235315518,03,1405351498.212871598,6,16,5.022443920
2400.0,640.505598,1405351509.294212061,03,1405351504.677531486,7,16,4.616680575
2400.0,620.36657,1405351515.656433196,03,1405351510.739565334,8,16,4.916867862
2500.0,628.898068,1405365717.640950422,03,1405365712.812452512,2,16,4.828497910
2500.0,541.54027,1405365722.609471661,03,1405365718.278727452,3,16,4.330744209
2500.0,583.480078,1405365729.706627569,03,1405365725.053661277,4,16,4.652966292
2500.0,512.896903,1405365734.473942085,03,1405365730.342501227,5,16,4.131440858
2500.0,532.079526,1405365741.119124398,03,1405365736.956814846,6,16,4.162309552
2500.0,595.26228,1405365747.330604868,03,1405365742.557956590,7,16,4.772648278
2500.0,668.15159,1405365753.252288103,03,1405365748.771497444,8,16,4.480790659
2500.0,732.821598,1405368861.945511458,03,1405368857.154580079,2,32,4.790931379
2500.0,599.60684,1405368866.956896107,03,1405368862.623924929,3,32,4.332971178
2500.0,613.51102,1405368872.757523170,03,1405368868.397669337,4,32,4.359853833
2500.0,613.270345,1405368878.616861692,03,1405368874.199480146,5,32,4.417381546
2500.0,622.150066,1405368885.629688512,03,1405368881.069572249,6,32,4.560116263
2500.0,654.12125,1405368890.720017473,03,1405368886.276126988,7,32,4.443890485
2500.0,667.40345,1405368897.626694925,03,1405368893.163318355,8,32,4.463376570
2800.0,618.67585,1405392639.273155226,03,1405392635.016819020,2,16,4.256336206
2800.0,591.22014,1405392645.090098508,03,1405392640.711580946,3,16,4.378517562
2800.0,503.47413,1405392650.328115077,03,1405392646.568985968,4,16,3.759129109
2800.0,592.716139,1405392656.771793306,03,1405392652.788876319,5,16,3.982916987
2800.0,502.412204,1405392663.044925955,03,1405392659.254234204,6,16,3.790691751
2800.0,520.939242,1405392668.405580752,03,1405392664.483739047,7,16,3.921841705
2800.0,575.90212,1405392675.210680461,03,1405392670.849400385,8,16,4.361280076
1600.0,1249.577479,1405233188.341845468,03,1405233176.447615886,1,16,11.894229582
2800.0,928.89212,1405392633.576299058,03,1405392626.267604821,1,16,7.308694237
1600.0,1328.77838,1405237375.122938563,03,1405237362.892256703,1,32,12.230681860
2400.0,953.167858,1405351473.169972437,03,1405351464.920468965,1,16,8.249503472
2000.0,1172.10505,1405305432.838035560,03,1405305422.498994116,1,16,10.339041444
2000.0,1101.496135,1405309102.055067436,03,1405309092.262727827,1,32,9.792339609
2500.0,1035.79603,1405368854.710366072,03,1405368846.753402000,1,32,7.956964072
2500.0,918.893659,1405365710.364887059,03,1405365702.543630154,1,16,7.821256905
