FR,EN,END,Name,START,REP,TR,TIM
1600.0,549.208354,1405233429.825032975,08,1405233424.780702327,2,16,5.044330648
1600.0,555.246596,1405233435.483910981,08,1405233430.477939562,3,16,5.005971419
1600.0,522.497105,1405233441.874726985,08,1405233436.936393051,4,16,4.938333934
1600.0,438.480999,1405233446.656440947,08,1405233442.559455434,5,16,4.096985513
1600.0,444.127409,1405233453.293899353,08,1405233449.115430997,6,16,4.178468356
1600.0,437.435533,1405233458.862232623,08,1405233454.749359336,7,16,4.112873287
1600.0,483.350997,1405233464.858549295,08,1405233460.315516422,8,16,4.543032873
1600.0,475.386535,1405237612.485201489,08,1405237608.234457436,2,32,4.250744053
1600.0,492.185685,1405237619.443062355,08,1405237614.982918146,3,32,4.460144209
1600.0,479.624874,1405237625.090764032,08,1405237620.896115520,4,32,4.194648512
1600.0,457.896215,1405237630.841169842,08,1405237626.582084220,5,32,4.259085622
1600.0,503.349634,1405237636.891898478,08,1405237632.329927946,6,32,4.561970532
1600.0,428.810426,1405237642.304712457,08,1405237638.383649873,7,32,3.921062584
1600.0,500.768384,1405237649.235231509,08,1405237644.761984243,8,32,4.473247266
2000.0,473.54657,1405305656.726291277,08,1405305652.730567369,2,16,3.995723908
2000.0,461.499782,1405305663.126697806,08,1405305659.177759911,3,16,3.948937895
2000.0,411.497368,1405305668.152766444,08,1405305664.572877617,4,16,3.579888827
2000.0,398.749454,1405305674.047985595,08,1405305670.603541243,5,16,3.444444352
2000.0,479.303548,1405305678.866736818,08,1405305674.689193236,6,16,4.177543582
2000.0,500.951707,1405305684.560146750,08,1405305680.312994023,7,16,4.247152727
2000.0,439.782412,1405305690.728563604,08,1405305687.009747040,8,16,3.718816564
2500.0,341.957213,1405365907.068086952,08,1405365904.218864859,2,16,2.849222093
2500.0,368.029718,1405365911.538543353,08,1405365908.520979239,3,16,3.017564114
2500.0,405.012,1405365915.442217871,08,1405365912.215933188,4,16,3.226284683
2500.0,377.581678,1405365920.012777149,08,1405365916.914111979,5,16,3.098665170
2500.0,343.466672,1405365923.478223871,08,1405365920.651166513,6,16,2.827057358
2500.0,343.974526,1405365927.790127882,08,1405365924.932850063,7,16,2.857277819
2500.0,363.674554,1405365931.450009831,08,1405365928.466272084,8,16,2.983737747
2500.0,337.1833,1405369045.484004659,08,1405369042.821259690,2,32,2.662744969
2500.0,423.485985,1405369050.267062481,08,1405369046.924764474,3,32,3.342298007
2500.0,456.311464,1405369056.075482529,08,1405369052.712830430,4,32,3.362652099
2500.0,369.032094,1405369059.617148715,08,1405369056.712498199,5,32,2.904650516
2500.0,353.05274,1405369063.889691032,08,1405369061.060676429,6,32,2.829014603
2500.0,412.014208,1405369067.743389183,08,1405369064.568350741,7,32,3.175038442
2500.0,412.75918,1405369071.306136116,08,1405369068.378570770,8,32,2.927565346
2800.0,386.01289,1405395791.050182640,08,1405395788.350305916,2,32,2.699876724
2800.0,345.781783,1405395795.164842846,08,1405395792.525007709,3,32,2.639835137
2800.0,380.753324,1405395799.275276080,08,1405395796.603009840,4,32,2.672266240
2800.0,401.06292,1405395803.439344514,08,1405395800.755050739,5,32,2.684293775
2800.0,390.178,1405395807.641993328,08,1405395804.912302863,6,32,2.729690465
2800.0,422.895973,1405395811.153539599,08,1405395808.274811873,7,32,2.878727726
2800.0,308.747102,1405395814.956535379,08,1405395812.591797675,8,32,2.364737704
2901.0,884.697282,1405426659.239337327,08,1405426652.728689985,2,1,6.510647342
2901.0,1043.76963,1405426668.368775923,08,1405426660.677293924,3,1,7.691481999
2901.0,906.54878,1405426677.507137729,08,1405426670.810940051,4,1,6.696197678
2901.0,1047.229482,1405426686.725113377,08,1405426678.999557462,5,1,7.725555915
2901.0,1200.571692,1405426696.971914935,08,1405426688.161411643,6,1,8.810503292
2901.0,832.973672,1405426704.632972971,08,1405426698.456294946,7,1,6.176678025
2901.0,861.367948,1405426713.449870830,08,1405426707.112128189,8,1,6.337742641
1600.0,511.547558,1405233423.325444983,08,1405233418.581780223,1,16,4.743664760
2800.0,351.80982,1405395786.911586554,08,1405395784.301463897,1,32,2.610122657
1600.0,492.907513,1405237606.780362529,08,1405237602.252000918,1,32,4.528361611
2901.0,918.849316,1405426651.289363272,08,1405426644.647628607,1,1,6.641734665
2000.0,461.49366,1405305650.280216181,08,1405305646.319663598,1,16,3.960552583
2500.0,434.634647,1405369040.376668856,08,1405369037.099598341,1,32,3.277070515
2500.0,410.651435,1405365903.582224282,08,1405365900.309095848,1,16,3.273128434
