FR,EN,END,Name,START,REP,TR,TIM
1600.0,963.78224,1405234903.397474606,21,1405234896.479979134,2,16,6.917495472
1600.0,1098.361525,1405234912.782972073,21,1405234904.891291581,3,16,7.891680492
1600.0,1006.091333,1405234921.119171207,21,1405234914.235612640,4,16,6.883558567
1600.0,978.727445,1405234929.440880286,21,1405234922.573083543,5,16,6.867796743
1600.0,946.645161,1405234937.706172905,21,1405234930.895707085,6,16,6.810465820
1600.0,918.163465,1405234944.848955922,21,1405234938.356913391,7,16,6.492042531
1600.0,956.424453,1405234952.976213865,21,1405234946.303846074,8,16,6.672367791
1600.0,1043.231107,1405239293.916045811,21,1405239286.640037498,2,32,7.276008313
1600.0,1067.967182,1405239301.866893477,21,1405239294.567655956,3,32,7.299237521
1600.0,1011.081995,1405239309.611215510,21,1405239302.518382278,4,32,7.092833232
1600.0,1039.849939,1405239317.426713210,21,1405239310.275351681,5,32,7.151361529
1600.0,988.035279,1405239325.840974739,21,1405239318.939060691,6,32,6.901914048
1600.0,1058.951726,1405239333.970310721,21,1405239326.489857559,7,32,7.480453162
1600.0,999.235715,1405239341.562850727,21,1405239334.620184226,8,32,6.942666501
2000.0,899.8286,1405306972.493715262,21,1405306966.746645511,2,16,5.747069751
2000.0,892.741777,1405306980.832158402,21,1405306974.981281321,3,16,5.850877081
2000.0,827.223314,1405306987.567792445,21,1405306982.283318724,4,16,5.284473721
2000.0,883.908715,1405306993.749001948,21,1405306988.210167661,5,16,5.538834287
2000.0,870.765314,1405306999.920171131,21,1405306994.393345818,6,16,5.526825313
2000.0,888.963649,1405307006.182390609,21,1405307000.562969475,7,16,5.619421134
2000.0,860.436533,1405307014.025776070,21,1405307008.670626872,8,16,5.355149198
2500.0,789.149314,1405367032.861636403,21,1405367028.470374778,2,16,4.391261625
2500.0,848.296504,1405367039.025391709,21,1405367034.303521251,3,16,4.721870458
2500.0,844.826532,1405367045.127968572,21,1405367040.467605215,4,16,4.660363357
2500.0,858.0883,1405367051.335315923,21,1405367046.569663773,5,16,4.765652150
2500.0,854.139837,1405367057.443736430,21,1405367052.778695680,6,16,4.665040750
2500.0,843.514612,1405367063.666379623,21,1405367058.885452718,7,16,4.780926905
2500.0,836.067796,1405367068.796959419,21,1405367064.302726966,8,16,4.494232453
2500.0,836.353514,1405370291.455839967,21,1405370286.907359949,2,32,4.548480018
2500.0,856.270854,1405370297.294708541,21,1405370292.894806688,3,32,4.399901853
2500.0,871.771783,1405370303.542975956,21,1405370298.740142133,4,32,4.802833823
2500.0,917.262512,1405370309.752367958,21,1405370304.985773295,5,32,4.766594663
2500.0,882.962638,1405370315.056478274,21,1405370310.430417654,6,32,4.626060620
2500.0,865.602509,1405370321.085348452,21,1405370316.498391079,7,32,4.586957373
2500.0,944.968957,1405370327.526320454,21,1405370322.572024828,8,32,4.954295626
1600.0,1023.164281,1405234895.793845795,21,1405234888.481727362,1,16,7.312118433
1600.0,1021.3331,1405239284.144430990,21,1405239276.859202308,1,32,7.285228682
2000.0,885.17674,1405306966.065522164,21,1405306960.514410194,1,16,5.551111970
2500.0,894.601048,1405370285.466529731,21,1405370280.787730736,1,32,4.678798995
2500.0,853.138162,1405367027.028480020,21,1405367022.422992896,1,16,4.605487124
