FR,EN,Name,TR,DC,TIM
1600.0,294.565,sort,32,180.336,1491.98
1600.0,236.262,sort,32,104.305,1338.74
1600.0,58.9711,sort,32,217.687,1350.62
1600.0,146.876,sort,32,44.566,1578.93
1600.0,281.355,sort,32,147.129,1393.93
1600.0,278.935,sort,32,81.7723,1380.04
1600.0,260.539,sort,32,217.437,1372.44
1600.0,70.6865,sort,32,27.0263,1398.86
1600.0,46.7881,sort,32,227.165,1470.14
1600.0,206.123,sort,32,18.8829,1442.95
2400.0,2473.68,sort,1,1425.43,23011.2
2400.0,2269,sort,1,1349.46,22987.7
2400.0,2387.26,sort,1,1393.15,22973.9
2400.0,2432.68,sort,1,1327.36,22979.6
2400.0,2424.55,sort,1,1409.16,22974.9
2400.0,2424.72,sort,1,1370.34,22998.4
2400.0,1878.55,sort,1,1118.26,22975.4
2400.0,2335.01,sort,1,1412.2,22979.8
2400.0,2271.67,sort,1,1360.2,22982.1
2400.0,2455.78,sort,1,1346.67,22991.2
2400.0,1584.76,sort,2,1107.69,14438.7
2400.0,1627.96,sort,2,1131.39,14527.1
2400.0,1500.49,sort,2,880.158,14424.7
2400.0,1658.38,sort,2,1009.94,14390.3
2400.0,1586.87,sort,2,1133.11,14381.5
2400.0,1654.97,sort,2,1102.17,14402.5
2400.0,1774.23,sort,2,1064.88,14463.5
2400.0,1792.46,sort,2,1022.12,14437
2400.0,1779.66,sort,2,1134.73,14477.8
2400.0,1177.24,sort,2,708.469,14411.4
2400.0,470.924,sort,8,346.79,3842.74
2400.0,343.17,sort,8,232.431,3945.41
2400.0,556.537,sort,8,452.64,4147.65
2400.0,646.266,sort,8,455.978,4055.16
2400.0,324.982,sort,8,431.79,3727.79
2400.0,592.203,sort,8,249.082,3789.08
2400.0,466.567,sort,8,256.576,3702.65
2400.0,602.83,sort,8,258.542,3949.51
2400.0,584.795,sort,8,457.075,4060.28
2400.0,616.633,sort,8,427.536,4060.66
2400.0,106.556,sort,32,136.369,1371.45
2400.0,166.398,sort,32,158.331,1252.57
2400.0,297.401,sort,32,173.774,1287.54
2400.0,210.657,sort,32,134.416,1265.14
2400.0,86.0786,sort,32,85.6437,1271.9
2400.0,252.333,sort,32,176.398,1318.97
2400.0,24.4804,sort,32,236.881,1271.44
2400.0,292.339,sort,32,185.468,1249.23
2400.0,302.756,sort,32,241.221,1337.08
2400.0,165.924,sort,32,83.5036,1247.11
1200.0,3273.92,sort,1,1667.77,34087.7
1200.0,2786.47,sort,1,1668.21,34131.5
1200.0,3187.14,sort,1,1633.86,34077.3
1200.0,3268.91,sort,1,1617.43,34077.8
1200.0,3279.65,sort,1,1670.89,34156.8
1200.0,2981.06,sort,1,1523.35,34078.2
1200.0,3246.12,sort,1,1679.65,34131.6
1200.0,3278.94,sort,1,1681.96,34132.6
1200.0,3161.4,sort,1,1612.78,34103.8
1200.0,2758.7,sort,1,1399.66,34082
1200.0,2046.25,sort,2,1159.22,20825.7
1200.0,2141.73,sort,2,1166.52,20776.1
1200.0,1981.75,sort,2,1165.92,20828.7
1200.0,2031.08,sort,2,1167.01,20791.7
1200.0,2155.12,sort,2,1129.33,20907.1
1200.0,1961.02,sort,2,1025.47,20753.1
1200.0,2131.99,sort,2,1162.01,20689
1200.0,2086.61,sort,2,1171.94,20843.5
1200.0,2140.22,sort,2,1131.71,20796.3
1200.0,2021.06,sort,2,1148.01,20834
1200.0,1147.41,sort,4,655.115,10435.8
1200.0,684.399,sort,4,302.198,10409.3
1200.0,1075.87,sort,4,636.719,10425.3
1200.0,1071.02,sort,4,600.504,10443.2
1200.0,1151.58,sort,4,660.067,10443.6
1200.0,1095.79,sort,4,571.403,10412.8
1200.0,995.284,sort,4,602.897,10424.2
1200.0,1149.01,sort,4,634.806,10430.6
1200.0,994.489,sort,4,658.57,10406
1200.0,1146.45,sort,4,564.684,10412
1400.0,1993.88,sort,2,1084.38,18863.6
1400.0,1905.17,sort,2,1085.91,18838.6
1400.0,1873.98,sort,2,1089.51,18904.4
1400.0,1987,sort,2,1096.51,18881.1
1400.0,1864.85,sort,2,1098.18,18900.4
1400.0,1830.01,sort,2,1102.25,18842.2
1400.0,1875.3,sort,2,1111.59,18929
1400.0,1900.63,sort,2,1023.03,18843.3
1400.0,1973.9,sort,2,1112.26,18875.3
1400.0,1953.44,sort,2,1017.58,18841.1
1400.0,994.683,sort,4,596.954,9480.08
1400.0,913.697,sort,4,560.045,9506.42
1400.0,952.833,sort,4,635.086,9434.43
1400.0,1058.08,sort,4,608.492,9487.95
1400.0,1077.37,sort,4,566.071,9448.56
1400.0,1042.78,sort,4,526.524,9474.44
1400.0,1081.33,sort,4,616.407,9472.61
1400.0,1082.45,sort,4,578.816,9488.66
1400.0,1008.54,sort,4,581.09,9479.96
1400.0,825.189,sort,4,550.82,9476.88
1400.0,608.944,sort,8,363.883,5251.78
1400.0,606.336,sort,8,337.917,5182.88
1400.0,592.897,sort,8,305.824,5172.03
1400.0,454.83,sort,8,348.752,5156.74
1400.0,567.841,sort,8,394.326,5190.37
1400.0,461.679,sort,8,379.579,5176.13
1400.0,655.741,sort,8,355.876,5151.62
1400.0,389.199,sort,8,181.172,4792.4
1400.0,461.937,sort,8,355.107,5356.93
1400.0,464.152,sort,8,320.82,5177.79
1700.0,2573.5,sort,1,1424.34,27451.8
1700.0,2695.7,sort,1,1409.42,27453.9
1700.0,2612.97,sort,1,1390.73,27444.7
1700.0,2747.14,sort,1,1393.85,27376.4
1700.0,2660.8,sort,1,1367.31,27463.4
1700.0,2581.68,sort,1,1454.5,27461.7
1700.0,2702.83,sort,1,1444.63,27453.1
1700.0,2622.02,sort,1,1425.1,27444.5
1700.0,2743.59,sort,1,1412.66,27469.2
1700.0,2662.84,sort,1,1394.73,27469.9
