FR,EN,Name,TR,DC,TIM
1200.0,2258.97,encrypt,8,1334.18,20332.4
1200.0,3339.48,encrypt,8,1960.36,32312
1200.0,2189.53,encrypt,8,1332.07,19885.1
1200.0,2234.47,encrypt,8,1346.85,20144.6
1200.0,2710.99,encrypt,8,1647.03,25052.8
1200.0,2187.62,encrypt,8,1334.57,19885.8
1200.0,2088.48,encrypt,8,1368.68,19879.9
1200.0,2289.35,encrypt,8,1384.12,19801.6
1200.0,2141.77,encrypt,8,1303.41,19841.5
1200.0,2312.43,encrypt,8,1409.63,20066.2
1200.0,1593.55,encrypt,16,1043.95,13066.3
1200.0,1427.35,encrypt,16,867.494,10763.6
1200.0,1374.03,encrypt,16,848.661,10509.6
1200.0,1709.78,encrypt,16,1163.42,15225
1200.0,1834.23,encrypt,16,1247.97,16963.9
1200.0,1263.78,encrypt,16,798.967,16717.1
1200.0,1338.39,encrypt,16,853.442,10646.1
1200.0,1721.6,encrypt,16,1139.19,12861.8
1200.0,1332.4,encrypt,16,959.851,10791.6
1200.0,1182.71,encrypt,16,842.845,10218.6
1300.0,3774.21,encrypt,4,2199.71,36481.7
1300.0,3829.37,encrypt,4,2241.8,36456.8
1300.0,3820.47,encrypt,4,2176.01,36578.8
1300.0,3740.79,encrypt,4,2167.08,36612.1
1300.0,3863.19,encrypt,4,2227.8,36577.8
1300.0,3796.63,encrypt,4,2180.84,36528.1
1300.0,3858.68,encrypt,4,2232.63,36601.3
1300.0,3864.97,encrypt,4,2231.18,36627.5
1300.0,3870.19,encrypt,4,2269.21,36534.6
1300.0,3723.38,encrypt,4,2180.89,36525.9
1300.0,1447.62,encrypt,32,900.374,9865.03
1300.0,880.467,encrypt,32,586.083,9874.61
1300.0,1447.66,encrypt,32,907.316,9861.37
1300.0,1387.63,encrypt,32,1061.67,11489.6
1300.0,1308.19,encrypt,32,987.666,9881.66
1300.0,1241.83,encrypt,32,909.685,9855.97
1300.0,1295.51,encrypt,32,941.69,9851.15
1300.0,1152.94,encrypt,32,848.735,9843.9
1300.0,1180.99,encrypt,32,848.582,9878.84
1300.0,1336.79,encrypt,32,867.407,9852.8
1400.0,6812.73,encrypt,2,3903.47,67881.8
1400.0,6823.07,encrypt,2,3921.57,67924.4
1400.0,8597.02,encrypt,2,4915.23,85299.4
1400.0,6800.33,encrypt,2,3878.12,67953.3
1400.0,8794.76,encrypt,2,4991.96,87034.6
1400.0,6854.47,encrypt,2,3890.79,67817.9
1400.0,6742.27,encrypt,2,3941.34,67725.5
1400.0,6527.27,encrypt,2,3706.98,68023.2
1400.0,6718.84,encrypt,2,3912.56,67828.7
1400.0,8307.13,encrypt,2,4696.7,85961
1400.0,1314.8,encrypt,16,809.647,9098.58
1400.0,2085.49,encrypt,16,1427.64,17678
1400.0,1084.84,encrypt,16,820.596,9144.38
1400.0,1111.79,encrypt,16,822.115,9180.47
1400.0,1317.74,encrypt,16,852.845,9171.71
1400.0,1279.73,encrypt,16,868.077,8926.68
1400.0,1349.09,encrypt,16,877.696,11765.6
1400.0,1317.6,encrypt,16,885.023,9147.84
1400.0,1371.6,encrypt,16,858.615,9780.9
1400.0,1099.03,encrypt,16,892.8,9252.71
1400.0,1135.82,encrypt,32,886.695,9152.77
1400.0,1195.06,encrypt,32,890.776,9170.89
1400.0,1385.94,encrypt,32,948.775,9166.48
1400.0,1408.14,encrypt,32,957.952,9178.49
1400.0,1342.3,encrypt,32,905.908,9171.66
1400.0,1397.08,encrypt,32,895.329,9166.03
1400.0,1400.99,encrypt,32,879.201,9159.96
1400.0,1182.93,encrypt,32,858.87,9138.77
1400.0,1084.53,encrypt,32,857.538,9153.83
1400.0,1321.32,encrypt,32,874.58,9157.58
1700.0,3013.07,encrypt,4,1906.97,27948.4
1700.0,3131.75,encrypt,4,1965.03,27976.5
1700.0,3060.78,encrypt,4,1888.73,27996.7
1700.0,3246.12,encrypt,4,1916.8,27936.8
1700.0,3245.19,encrypt,4,1907.72,27956.8
1700.0,3012.02,encrypt,4,1939.17,27918
1700.0,3136.32,encrypt,4,1918.09,27973.2
1700.0,3038.59,encrypt,4,1899.37,27994.9
1700.0,2978.31,encrypt,4,1807.83,29371.9
1700.0,4050.05,encrypt,4,2424.28,35139.8
1700.0,1097.38,encrypt,32,746.955,7562.94
1700.0,1127.52,encrypt,32,793.233,7587.79
1700.0,1311.27,encrypt,32,907.905,7547.69
1700.0,1155.17,encrypt,32,886.136,7544.67
1700.0,1219.25,encrypt,32,914.172,7566.65
1700.0,1080.85,encrypt,32,790.644,7576.72
1700.0,1208.58,encrypt,32,901.853,7541.98
1700.0,1438.53,encrypt,32,882.859,8793.2
1700.0,1252.52,encrypt,32,747.437,7574.26
1700.0,908.104,encrypt,32,683.552,7564.81
1800.0,5676.55,encrypt,2,3393.79,52613.5
1800.0,5429.07,encrypt,2,3333.16,52724.3
1800.0,5570.2,encrypt,2,3376.6,52606.1
1800.0,5704.04,encrypt,2,3300.02,52689.3
1800.0,5706.05,encrypt,2,3348.81,52791.4
1800.0,5635.9,encrypt,2,3386.04,53064.8
1800.0,5526.71,encrypt,2,3363.8,52778.5
1800.0,5618.8,encrypt,2,3374.43,52823.2
1800.0,5581.88,encrypt,2,3396.84,52750.8
1800.0,5690.37,encrypt,2,3376.49,53322.9
1800.0,913.388,encrypt,16,825.462,7111.65
1800.0,1007.74,encrypt,16,801.543,7430.88
1800.0,1115.69,encrypt,16,770.758,7289.35
1800.0,1607.91,encrypt,16,1132.53,10580.7
1800.0,2147.56,encrypt,16,1434.91,16291.7
