FR,EN,Name,TR,DC,TIM
1200.0,2086.13,encrypt,8,1170.82,20540.9
1200.0,2105.51,encrypt,8,1174.93,20671.6
1200.0,2124.72,encrypt,8,1109.55,20673
1200.0,2118.61,encrypt,8,1186.6,20522.9
1200.0,2121.07,encrypt,8,1200.86,20496
1200.0,2037.73,encrypt,8,1221.74,20493.5
1200.0,2123.96,encrypt,8,1211.91,20492.5
1200.0,2116.87,encrypt,8,1169.86,20494.1
1200.0,2116.14,encrypt,8,1204.94,20495.2
1200.0,1163.27,encrypt,16,697.451,10290.9
1200.0,1164.09,encrypt,16,629.369,10273.3
1200.0,1164.25,encrypt,16,669.91,10301.4
1200.0,1148.12,encrypt,16,681.488,10429.3
1200.0,1205.2,encrypt,16,668.738,10503.2
1200.0,1179.81,encrypt,16,656.455,10265.7
1200.0,1187.57,encrypt,16,634.333,10333.6
1200.0,1118.88,encrypt,16,663.36,10252.4
1200.0,1184.14,encrypt,16,708.787,10371.3
1300.0,3613.98,encrypt,4,1970.87,37897.2
1300.0,3607.02,encrypt,4,1924.78,37906
1300.0,3607.84,encrypt,4,1945.38,37902.5
1300.0,3601.19,encrypt,4,1930.7,37902.7
1300.0,3668.05,encrypt,4,1931.74,37904.1
1300.0,3621.25,encrypt,4,1988.88,37904.4
1300.0,3670.47,encrypt,4,2018.57,37905.4
1300.0,3547.09,encrypt,4,1947.48,37903.6
1300.0,3668.22,encrypt,4,2018.8,37902.9
1300.0,667.339,encrypt,32,449.263,4808.86
1300.0,736.153,encrypt,32,339.573,5562.4
1300.0,559.789,encrypt,32,434.44,5612.24
1300.0,739.822,encrypt,32,379.172,5612.84
1300.0,675.667,encrypt,32,447.355,5630.58
1300.0,690.344,encrypt,32,463.495,5506.2
1300.0,850.796,encrypt,32,563.51,7518.39
1300.0,696.357,encrypt,32,543.097,7132.96
1300.0,664.143,encrypt,32,448.536,5604.95
1400.0,6652.63,encrypt,2,3540.33,70235.6
1400.0,6650.36,encrypt,2,3577.56,70236.6
1400.0,6655.99,encrypt,2,3498.33,70266.9
1400.0,6657.08,encrypt,2,3523.86,70267.3
1400.0,6638.16,encrypt,2,3518.61,70269.9
1400.0,6653.93,encrypt,2,3560.48,70269.6
1400.0,6679.11,encrypt,2,3565.16,70270
1400.0,6653.01,encrypt,2,3552.42,70271.1
1400.0,6548.27,encrypt,2,3501.2,70269.3
1400.0,1049.51,encrypt,16,659.524,9060.56
1400.0,844.634,encrypt,16,509.489,8825.88
1400.0,967.417,encrypt,16,528.113,8829.31
1400.0,816.875,encrypt,16,550.362,8827.1
1400.0,911.778,encrypt,16,585.426,8961.46
1400.0,960.887,encrypt,16,602.053,8795.47
1400.0,1052.49,encrypt,16,640.802,8793.89
1400.0,864.997,encrypt,16,501.813,8794.22
1400.0,1024.52,encrypt,16,645.132,8794.18
1600.0,1745.68,encrypt,8,1035.33,15638
1600.0,1553.67,encrypt,8,1057.46,15437.3
1600.0,1760.06,encrypt,8,1014.17,15406.6
