FR,EN,Name,TR,DC,TIM
1200.0,13459,encrypt,1,7248.21,143742
1200.0,12943.5,encrypt,1,6979.1,139493
1200.0,10270.7,encrypt,1,5603.93,111121
1200.0,10375.3,encrypt,1,5620.43,110882
1200.0,10432.5,encrypt,1,5594.52,110976
1200.0,10287.5,encrypt,1,5650.42,111111
1200.0,13280.3,encrypt,1,7204.35,143077
1200.0,10309.1,encrypt,1,5536.36,111043
1200.0,10433.4,encrypt,1,5578.37,110930
1200.0,10411.4,encrypt,1,5592.89,111096
1200.0,5381.85,encrypt,2,3031.26,55585.7
1200.0,5506.6,encrypt,2,3015.83,55667.6
1200.0,5359.1,encrypt,2,3059.34,55685.3
1200.0,5382.63,encrypt,2,2995.45,55876.7
1200.0,6782.45,encrypt,2,3827.55,70140.2
1200.0,5487.47,encrypt,2,3046.34,55944.7
1200.0,5475.43,encrypt,2,3051.36,55753.7
1200.0,5371.94,encrypt,2,3051.28,55736
1200.0,5438.58,encrypt,2,3094.81,55727.4
1200.0,5439.94,encrypt,2,3057.03,55758
1200.0,2845.92,encrypt,4,1601.57,27958.6
1200.0,2839.44,encrypt,4,1646.58,27906.5
1200.0,2757.79,encrypt,4,1647.48,27885
1200.0,2765.03,encrypt,4,1653.14,27942.9
1200.0,2707.39,encrypt,4,1645.1,27888.2
1200.0,2921.04,encrypt,4,1672.28,28058.9
1200.0,2893.56,encrypt,4,1652.11,27893.6
1200.0,2806.21,encrypt,4,1654.79,27910.9
1200.0,5055.13,encrypt,4,2803.68,51813.9
1200.0,2860.5,encrypt,4,1663.25,27935.7
1200.0,964.847,encrypt,16,685.44,8470.46
1200.0,784.729,encrypt,16,567.099,7368.44
1200.0,1306.04,encrypt,16,788.26,11444.2
1200.0,866.894,encrypt,16,587.201,7877.24
1200.0,888.361,encrypt,16,660.064,8544.17
1200.0,866.934,encrypt,16,623.375,7954.84
1200.0,1181.63,encrypt,16,691.107,9881.91
1200.0,742.091,encrypt,16,575.557,7164.4
1200.0,960.966,encrypt,16,629.639,7402.39
1200.0,841.017,encrypt,16,580.716,7692.02
1400.0,4578.71,encrypt,2,2667.85,47870.7
1400.0,6038.56,encrypt,2,3486.74,60070.8
1400.0,6084.7,encrypt,2,3521.08,60093
1400.0,4683.28,encrypt,2,2705.56,47731.8
1400.0,4786.26,encrypt,2,2717.75,48042.6
1400.0,6228.92,encrypt,2,3552.95,61220.7
1400.0,4818.81,encrypt,2,2788.93,47880.2
1400.0,4667.17,encrypt,2,2764.47,47770.1
1400.0,4766.67,encrypt,2,2773.89,48356.5
1400.0,4789.06,encrypt,2,2798.89,47844.6
1400.0,2524.97,encrypt,4,1511.72,23993.6
1400.0,2564.5,encrypt,4,1543.35,23920.2
1400.0,2570.06,encrypt,4,1452.47,23925
1400.0,2524.69,encrypt,4,1469.17,23930
1400.0,2470.99,encrypt,4,1512.71,24224
1400.0,2538.56,encrypt,4,1499.88,23909.1
1400.0,3221.96,encrypt,4,1923.17,30115.2
1400.0,2585.52,encrypt,4,1504.41,23951
