FR,TIM,EN,DC,TR,Name
1200.0,46587.8,4212.42,2233.75,1,encrypt
1200.0,46572.4,4382.89,2230.01,1,encrypt
1200.0,46572.3,4385.54,2289.3,1,encrypt
1200.0,46571.5,4380.91,2307.61,1,encrypt
1200.0,46571,4389.67,2325.99,1,encrypt
1200.0,47884,4377.13,2204.43,1,encrypt
1200.0,46395.5,4329.25,2210.46,1,encrypt
1200.0,46395.5,4331.1,2253.77,1,encrypt
1200.0,46394.6,4327.93,2270.87,1,encrypt
1200.0,46435.5,4204.59,2215.64,1,encrypt
1300.0,42831.6,4030.25,2114.41,1,encrypt
1300.0,42831.4,4025.7,2135.2,1,encrypt
1300.0,42832.1,4026.18,2047.91,1,encrypt
1300.0,42831.7,3937.52,2137.34,1,encrypt
1300.0,42831.9,3884.48,2089.36,1,encrypt
1300.0,42830.5,3989.12,2051.88,1,encrypt
1300.0,42838.6,3861.66,2093.25,1,encrypt
1300.0,42838.5,4028.18,2108.3,1,encrypt
1300.0,42837.6,4011.77,2122.26,1,encrypt
1300.0,42840.8,3950.78,2042.46,1,encrypt
1400.0,39805.1,3770.58,1997.95,1,encrypt
1400.0,39806.4,3767.94,2009.75,1,encrypt
1400.0,39804.8,3743.88,1998.19,1,encrypt
1400.0,39806.4,3770.81,1961.47,1,encrypt
1400.0,39811.6,3775.31,1925.57,1,encrypt
1400.0,39812.2,3770,1989,1,encrypt
1400.0,39811.5,3614.2,1941.97,1,encrypt
1400.0,39813.7,3607.27,1925.47,1,encrypt
1400.0,39812.4,3771.27,2012.13,1,encrypt
1400.0,39812.2,3770.03,1964.18,1,encrypt
1600.0,35012.2,3067.05,1655.29,1,encrypt
1600.0,35006.7,3215.83,1855.81,1,encrypt
1600.0,35008.8,3404.35,1780.13,1,encrypt
1600.0,35008.3,3399.98,1780.71,1,encrypt
1600.0,35009.1,3319.73,1815.26,1,encrypt
1600.0,36090.9,3409.96,1787.09,1,encrypt
1600.0,34843.3,3323.18,1796.18,1,encrypt
1600.0,34843.2,3305.73,1813.42,1,encrypt
1600.0,34843.1,3306.05,1743.01,1,encrypt
1600.0,34843.4,3353.15,1746.47,1,encrypt
1700.0,32762.1,3181.92,1715.67,1,encrypt
1700.0,32762.5,3168.62,1669.66,1,encrypt
1700.0,32762.6,3179.97,1692.69,1,encrypt
1700.0,32762.7,3116.22,1686.25,1,encrypt
1700.0,32767.2,3048.23,1734.66,1,encrypt
1700.0,32766.7,3177.29,1722.41,1,encrypt
1700.0,32767.5,3004.26,1683.44,1,encrypt
1700.0,32768.2,3177.27,1733.84,1,encrypt
